withdrawal_id,source_system,source_id,user_id,amount,currency_id,interface_id,status,event_date_id,event_timestamp
ubXKuf9JK2z/nFgpShE3MB9BWZT2AGc5TWZQGxt4N+8=,bitso,51748,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,20,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,failed,20211214,2021-12-14 00:33:34.497000 UTC
EpScUmkonlcwLmSkyOaj3HjKHDgusREUVGPe9OiT67g=,bitso,51896,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,50,U+v/RVG769mL9JiNousX8gYxTYpYVJyOSzrDEGfVsLU=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,failed,20211215,2021-12-15 20:30:56.203000 UTC
8bUMef9lJHXJ4ufNGhbEACVMQ9evExAiqWo354Z7sQo=,bitso,105326,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,10040,scArcXyUvUJD6DtemLo3+yc7wDXkrY/EOOpNB6EEP1Y=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221206,2022-12-06 20:14:55.270000 UTC
//F9fPVA1GMhReBm8yqdLNwGj6LXNIxlefZ0P9Zpg2s=,bitso,105327,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,10040,scArcXyUvUJD6DtemLo3+yc7wDXkrY/EOOpNB6EEP1Y=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221206,2022-12-06 20:15:33.248000 UTC
2Ufl4Z4+jKvxINXlzptTL6LM1pZoxHZOoqutg0trymQ=,bitso,117233,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,1000,scArcXyUvUJD6DtemLo3+yc7wDXkrY/EOOpNB6EEP1Y=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,failed,20230427,2023-04-27 18:59:17.789000 UTC
teZBvNiq5B4q4NwyKFFcmBpZG+1tUxKjBMAsH2Y8aNQ=,bitso,117234,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,1999,scArcXyUvUJD6DtemLo3+yc7wDXkrY/EOOpNB6EEP1Y=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,failed,20230427,2023-04-27 19:29:35.028000 UTC
5XfVGE9/gYsN2mr/lWEE2TL0XHATvtnceEDiNpyEmno=,bitso,105659,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,10040,scArcXyUvUJD6DtemLo3+yc7wDXkrY/EOOpNB6EEP1Y=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221230,2022-12-30 16:08:39.816000 UTC
bBl2Jfo70Gs2xFbZGuI2SnfgiELS8wge/r1rcZnw5es=,bitso,95887,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,100.4,scArcXyUvUJD6DtemLo3+yc7wDXkrY/EOOpNB6EEP1Y=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,failed,20220725,2022-07-25 10:28:23.274000 UTC
XuoxJsNVHWIQVpPRSVFX/Cj4vM52dlWjybXW9rNEbtg=,bitso,108216,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,10080,scArcXyUvUJD6DtemLo3+yc7wDXkrY/EOOpNB6EEP1Y=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20230216,2023-02-16 13:55:55.699000 UTC
V247PN3d5VWlaBcsRqpc19wMV/5dJbgqLvHkmBHaRSk=,bitso,108218,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,10000,U+v/RVG769mL9JiNousX8gYxTYpYVJyOSzrDEGfVsLU=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,failed,20230216,2023-02-16 14:11:36.583000 UTC
JnguvBxnLtH2fmdPbtPQCtasuUt6pqqxjc6cwraTdkk=,bitso,108217,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,10080,scArcXyUvUJD6DtemLo3+yc7wDXkrY/EOOpNB6EEP1Y=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20230216,2023-02-16 13:59:04.835000 UTC
zWUEWLHayMLxQ8LgaTyamyYZ05l03z8LdK12ZdCl43E=,bitso,57684,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,4.45,scArcXyUvUJD6DtemLo3+yc7wDXkrY/EOOpNB6EEP1Y=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,failed,20220502,2022-05-02 16:56:04.924946 UTC
Rd0/yF019m50qMoHnrfJaoeTE1jmJl3GsiX0+aT1AOs=,bitso,57685,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,4.45,scArcXyUvUJD6DtemLo3+yc7wDXkrY/EOOpNB6EEP1Y=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,failed,20220502,2022-05-02 16:56:58.395931 UTC
IPiMaNxB8jx80bGqq+EmrCHF5dUOATU552wQc8kNXFg=,bitso,57674,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,4.45,scArcXyUvUJD6DtemLo3+yc7wDXkrY/EOOpNB6EEP1Y=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,failed,20220502,2022-05-02 15:03:28.434626 UTC
MDHC4UGmj4T4ZVxYfxnhE4llv/xoAtInhGBLB6TLG0w=,bitso,57686,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,4.45,scArcXyUvUJD6DtemLo3+yc7wDXkrY/EOOpNB6EEP1Y=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,failed,20220502,2022-05-02 17:05:48.012573 UTC
HrQa1mXLWp4lhZU+xYUFh7Gfl0xIwLryRYwgQIFWhxE=,bitso,57673,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,4.45,scArcXyUvUJD6DtemLo3+yc7wDXkrY/EOOpNB6EEP1Y=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,failed,20220502,2022-05-02 10:07:56.174794 UTC
yIAB6Q4gRITNplAd7HuiIJGsADauntxWvqRbUn2z+7M=,bitso,57676,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,4.45,scArcXyUvUJD6DtemLo3+yc7wDXkrY/EOOpNB6EEP1Y=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,failed,20220502,2022-05-02 15:05:24.235504 UTC
Szkzz+2ab+uJQAZjODiykR2lSwK8EtXG0Cl9kpxqNKE=,bitso,57777,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,4.45,scArcXyUvUJD6DtemLo3+yc7wDXkrY/EOOpNB6EEP1Y=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20220503,2022-05-03 17:20:25.397654 UTC
SwzwlzwJLIHMkX3cu/0rwdcFtWedQyhDX74rymzLt3o=,bitso,58010,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,4.45,scArcXyUvUJD6DtemLo3+yc7wDXkrY/EOOpNB6EEP1Y=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,failed,20220504,2022-05-04 19:28:25.114759 UTC
Q1cB9FymlZG91EF+s/grOgFexk86lJjT7EQuVGo3FPA=,bitso,58006,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,4.45,scArcXyUvUJD6DtemLo3+yc7wDXkrY/EOOpNB6EEP1Y=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,failed,20220504,2022-05-04 19:18:00.164400 UTC
5sGQuHqPoo09Psxo6C2FBGQz8pDOi3SFLBwXmZ9LV80=,bitso,58119,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,5,scArcXyUvUJD6DtemLo3+yc7wDXkrY/EOOpNB6EEP1Y=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,failed,20220505,2022-05-05 10:33:30.148000 UTC
xLDRhAfcWBg+3UDE9uQQLh4wEOz7CzmZigIfTZHba+c=,bitso,58110,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,2,scArcXyUvUJD6DtemLo3+yc7wDXkrY/EOOpNB6EEP1Y=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,failed,20220505,2022-05-05 08:17:10.931000 UTC
a7dWCbY/Z3+Fm5jOOPNewnLiitKpGZDP/Np8OVPkF18=,bitso,58107,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,2,scArcXyUvUJD6DtemLo3+yc7wDXkrY/EOOpNB6EEP1Y=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,failed,20220505,2022-05-05 07:35:47.987000 UTC
sELmTD7KyE9Puj8stStgApM/yUYeTc1DYsga8lvJGL4=,bitso,58111,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,2,scArcXyUvUJD6DtemLo3+yc7wDXkrY/EOOpNB6EEP1Y=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,failed,20220505,2022-05-05 08:47:39.820000 UTC
YD2/W07JpBCbpGh6KpYFpCrLVL+JYetgee0a2UROUeo=,bitso,58104,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,4.45,scArcXyUvUJD6DtemLo3+yc7wDXkrY/EOOpNB6EEP1Y=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,failed,20220505,2022-05-05 05:57:21.467607 UTC
oB+onCbDtqIV2074fYxvZyO+5tl7aX25Q1DmUtT0NvA=,bitso,58120,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,3,scArcXyUvUJD6DtemLo3+yc7wDXkrY/EOOpNB6EEP1Y=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,failed,20220505,2022-05-05 11:01:41.914000 UTC
EvHEDhNpe6hwR9pTwWPJk1m2FpT79d9/cTnn6mMvT48=,bitso,58105,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,10,scArcXyUvUJD6DtemLo3+yc7wDXkrY/EOOpNB6EEP1Y=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,failed,20220505,2022-05-05 06:00:48.184000 UTC
H2TCuNhdE8IByn44P8VUdqJPkA+dbfeN194hQ2+wo9Y=,bitso,58109,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,2,scArcXyUvUJD6DtemLo3+yc7wDXkrY/EOOpNB6EEP1Y=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,failed,20220505,2022-05-05 08:14:08.893000 UTC
/zFfT48YYKq7ndRmN1RwcadxI3q1N+PI1CY2LBgQ8YA=,bitso,58108,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,2,scArcXyUvUJD6DtemLo3+yc7wDXkrY/EOOpNB6EEP1Y=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20220505,2022-05-05 07:59:57.114000 UTC
HZv/o+OA3A81nj0jGGjDENYBXeswljq0wcInXDoZO0Q=,bitso,58106,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,2,scArcXyUvUJD6DtemLo3+yc7wDXkrY/EOOpNB6EEP1Y=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,failed,20220505,2022-05-05 06:06:31.484000 UTC
u6d1vfS60jHN4UCK1MS06fUS9wak2w5GEp92kGYltSA=,bitso,58103,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,4.45,scArcXyUvUJD6DtemLo3+yc7wDXkrY/EOOpNB6EEP1Y=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,failed,20220505,2022-05-05 05:55:53.037505 UTC
vFkeXGaOOuOBOYC2rXa7p9m+REohiuCr4gsJtal0uyA=,bitso,58217,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,10,scArcXyUvUJD6DtemLo3+yc7wDXkrY/EOOpNB6EEP1Y=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20220506,2022-05-06 17:05:58.657000 UTC
tVxRNPZtLwViM5vjEekCZ53XXtQvfyFcIlg1ZP/jLb8=,bitso,58267,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,10,scArcXyUvUJD6DtemLo3+yc7wDXkrY/EOOpNB6EEP1Y=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,failed,20220509,2022-05-09 06:42:14.718000 UTC
MBhqS+QYTP3MXtynKA/Gq9EGuoH7seU745jOfpHxZTI=,bitso,58676,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,100,scArcXyUvUJD6DtemLo3+yc7wDXkrY/EOOpNB6EEP1Y=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,failed,20220512,2022-05-12 15:08:37.409000 UTC
9emNaNqcrlbnYzzPEXpGv+vRYsOqPX75+3rJ5+4bLX0=,bitso,58790,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,10001,scArcXyUvUJD6DtemLo3+yc7wDXkrY/EOOpNB6EEP1Y=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,failed,20220513,2022-05-13 03:40:37.104000 UTC
rAHkMqAU69R7HuiNE2haZfFhte3djlurZmNY6R3e1aw=,bitso,117341,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,1008,scArcXyUvUJD6DtemLo3+yc7wDXkrY/EOOpNB6EEP1Y=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20230502,2023-05-02 12:56:06.505000 UTC
2bm9VXm9jm3Q14EIdw/PKe3St4VoMkgp2C6m7MIxyHU=,bitso,117340,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,1008,scArcXyUvUJD6DtemLo3+yc7wDXkrY/EOOpNB6EEP1Y=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20230502,2023-05-02 12:29:41.281000 UTC
Ywpv91/uLNMd6C1aIEW68Ey9evkyRCYe2RnzaqiWn8c=,bitso,117349,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,1008,scArcXyUvUJD6DtemLo3+yc7wDXkrY/EOOpNB6EEP1Y=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20230502,2023-05-02 15:49:25.187000 UTC
me5scz+YsRgQAuJ8zvlNjq5PUHVxyFjqpqqwqPnOAc0=,bitso,117339,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,1008,scArcXyUvUJD6DtemLo3+yc7wDXkrY/EOOpNB6EEP1Y=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20230502,2023-05-02 12:00:45.991000 UTC
+UFN75xreF6XkEkRBQpsnnzIoVAXuBPHgc/3ssmslac=,bitso,117768,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,10.1,aHvWqRfU0R4xfuPUR8C4l9MWnwbKpZ0TZYyY/aW9llc=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20230508,2023-05-08 16:41:49.780000 UTC
DnaYKcxs83Ng2nSSenM/A4M5u7mpGftKIlvuZQ3hRd0=,bitso,117767,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,101,aHvWqRfU0R4xfuPUR8C4l9MWnwbKpZ0TZYyY/aW9llc=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20230508,2023-05-08 15:31:38.628000 UTC
dCDWv0+pJozvcAtn5CUygunYewyB7Aw4TXDXosOwLVg=,bitso,118259,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,10080,scArcXyUvUJD6DtemLo3+yc7wDXkrY/EOOpNB6EEP1Y=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20230519,2023-05-19 17:31:34.671000 UTC
UzQk3PS6LgZcZ4vPsk8wTKlqnarb5tJiEhf7w/iH08U=,bitso,55940,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,12,scArcXyUvUJD6DtemLo3+yc7wDXkrY/EOOpNB6EEP1Y=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,failed,20220307,2022-03-07 09:15:49.673000 UTC
yXJOJ+uqQnyVOsl0Mi5Sl4ZPvQtuOJdWRHWlQ1IWJ5A=,bitso,55990,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,10,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20220308,2022-03-08 02:36:42.141000 UTC
/04VRNgZW4rPvJG/pS9SgOnpoiU7wVzMjZ0NqBhEg5g=,bitso,56002,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,5,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20220309,2022-03-09 20:35:01.655000 UTC
S4xm2WJt+MPS2CJbCGDEpkZFY+GgEeD55Kvmbo7JEmc=,bitso,49972,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,100,U+v/RVG769mL9JiNousX8gYxTYpYVJyOSzrDEGfVsLU=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20211111,2021-11-11 10:50:14.594000 UTC
oV3tQh9pv2+k+313Dd94Zr+Jlq5AQF/CuVVhXVdz/5A=,bitso,49973,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,10,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20211111,2021-11-11 10:55:11.110000 UTC
7O+SaKzI03ZqMTXQnExHmWwPyic8VZyNxM9dbY7D288=,bitso,103930,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,1204.8,scArcXyUvUJD6DtemLo3+yc7wDXkrY/EOOpNB6EEP1Y=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221103,2022-11-03 22:19:47.934000 UTC
uqmT9bvAfeQYGcejSNtMtonOFG2vqrtK1rJ0TIIEi7k=,bitso,103929,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,1204.8,scArcXyUvUJD6DtemLo3+yc7wDXkrY/EOOpNB6EEP1Y=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221103,2022-11-03 21:13:11.580000 UTC
elsjbL1dehZAAk9Y57biygwhg9bEIZzg7In2e/5Nx+8=,bitso,103933,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,1204.8,scArcXyUvUJD6DtemLo3+yc7wDXkrY/EOOpNB6EEP1Y=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221104,2022-11-04 15:30:05.436000 UTC
gL4N2FIUYIoPYyji7+5epvc9vyNWbwW5DdOMhX31BR8=,bitso,103939,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,1204.8,scArcXyUvUJD6DtemLo3+yc7wDXkrY/EOOpNB6EEP1Y=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221104,2022-11-04 18:55:36.270000 UTC
sI0+q9SHppvSGw0w027xY/ohhyCWryPH9GBLb6HiMCU=,bitso,103941,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,1004,scArcXyUvUJD6DtemLo3+yc7wDXkrY/EOOpNB6EEP1Y=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221104,2022-11-04 20:58:28.773000 UTC
p2uc2SvWhrRP83SEcjl5Z/dmzYQHir0oU/rrUgktTxM=,bitso,103937,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,1004,scArcXyUvUJD6DtemLo3+yc7wDXkrY/EOOpNB6EEP1Y=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221104,2022-11-04 18:18:41.283000 UTC
8tojADOhbSfZllHd/zAu/OvMhpQnb+VF2Fopu/wzOwg=,bitso,103946,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,1204.8,scArcXyUvUJD6DtemLo3+yc7wDXkrY/EOOpNB6EEP1Y=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221105,2022-11-05 13:00:50.911000 UTC
SvoqJFnSXu81HAtoPubhV57L07+h//OKG0S+PhE97Bc=,bitso,103945,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,1204.8,scArcXyUvUJD6DtemLo3+yc7wDXkrY/EOOpNB6EEP1Y=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221105,2022-11-05 12:23:48.601000 UTC
f4DmyqBpAeEXOxdNITzTNBclsFcQi9pAE1dbVmylshE=,bitso,3898,GcvRvLzluQkC7LKr6pBI4VOcy9g1sAPisqvip6smawY=,15,U+v/RVG769mL9JiNousX8gYxTYpYVJyOSzrDEGfVsLU=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20200521,2020-05-21 20:33:46.762000 UTC
ddk9vuZhIJXncPhjfrI5dz2ICIOfMM6IMxW89/F+nzA=,bitso,3897,GcvRvLzluQkC7LKr6pBI4VOcy9g1sAPisqvip6smawY=,200,U+v/RVG769mL9JiNousX8gYxTYpYVJyOSzrDEGfVsLU=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20200521,2020-05-21 20:09:35.408000 UTC
pib3u1ALd6jniTxEVtV87SXivDKsg4q56krW+lCQ/oM=,bitso,3959,GcvRvLzluQkC7LKr6pBI4VOcy9g1sAPisqvip6smawY=,5,U+v/RVG769mL9JiNousX8gYxTYpYVJyOSzrDEGfVsLU=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20200522,2020-05-22 05:04:29.138000 UTC
nWtuRHndM++oMvoWtT/1c5nsSPb65CmfvwrHIvgHKI8=,bitso,51433,HdtGOZnTTjyAJqnu4FjJLhVxJEa15vtW6SnQN+7E+UI=,32,1g+9hxjs6393UcaLaV4z75dNDsyisb8gySjm0bmV8A4=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20211207,2021-12-07 21:20:38.483000 UTC
ebwhrOst5cVr0zUyATR+pbXNaYdyOFzF+9m/JzBU3/U=,bitso,51432,HdtGOZnTTjyAJqnu4FjJLhVxJEa15vtW6SnQN+7E+UI=,32,1g+9hxjs6393UcaLaV4z75dNDsyisb8gySjm0bmV8A4=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20211207,2021-12-07 21:19:22.314000 UTC
bnaSNKbqrrMRjmREyxFvtPcpNc1/lHQAwe7gvuNoxis=,bitso,51434,HdtGOZnTTjyAJqnu4FjJLhVxJEa15vtW6SnQN+7E+UI=,32,1g+9hxjs6393UcaLaV4z75dNDsyisb8gySjm0bmV8A4=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20211207,2021-12-07 21:24:31.612000 UTC
GjIYjpIcD23t8PmnvF3AEAsV4CBeYkcmMeXlibDPosE=,bitso,51934,HdtGOZnTTjyAJqnu4FjJLhVxJEa15vtW6SnQN+7E+UI=,22,1g+9hxjs6393UcaLaV4z75dNDsyisb8gySjm0bmV8A4=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20211216,2021-12-16 15:58:07.138000 UTC
5/yXpEk8HeSetYHSa5hf8tEIs0Ex6jhUDywOtJoAHvw=,bitso,51938,HdtGOZnTTjyAJqnu4FjJLhVxJEa15vtW6SnQN+7E+UI=,22,1g+9hxjs6393UcaLaV4z75dNDsyisb8gySjm0bmV8A4=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20211216,2021-12-16 15:59:12.445000 UTC
7J3O62G0aZjalBoc9lusP18Ux35p5THau7a3BwAK7RM=,bitso,52615,HdtGOZnTTjyAJqnu4FjJLhVxJEa15vtW6SnQN+7E+UI=,32,1g+9hxjs6393UcaLaV4z75dNDsyisb8gySjm0bmV8A4=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20220105,2022-01-05 22:34:00.238000 UTC
RT7jyXwkax1zcd9O3M0jh2Rz9ZC533wXvFvxjcY+ctE=,bitso,51743,HelazqODGJBt35PrT0BpOAB/jfl4jBOqrjWctLvC2gM=,2000,U+v/RVG769mL9JiNousX8gYxTYpYVJyOSzrDEGfVsLU=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,failed,20211213,2021-12-13 23:29:40.729000 UTC
EJfDlIRoee1JusT15BeUa4cr/NePMV3xKW2S8fMHaBM=,bitso,123936,HelazqODGJBt35PrT0BpOAB/jfl4jBOqrjWctLvC2gM=,23,U+v/RVG769mL9JiNousX8gYxTYpYVJyOSzrDEGfVsLU=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,failed,20230715,2023-07-15 05:27:01.135000 UTC
PgsHVg4/rWbvjMxr6DP+X/wHW6ojQrJWVkZPUZsAnFA=,bitso,124609,HelazqODGJBt35PrT0BpOAB/jfl4jBOqrjWctLvC2gM=,0.0001,5RWi8XwFAyh16+p+pt9sldEWOCkscqo2XSrOSC3Phkg=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,failed,20230724,2023-07-24 16:37:17.139000 UTC
6C2ymplsYxPJyuXxEE0Cf0lPaGbHvlIPDdIgLyMu52Y=,bitso,124605,HelazqODGJBt35PrT0BpOAB/jfl4jBOqrjWctLvC2gM=,0.01,5RWi8XwFAyh16+p+pt9sldEWOCkscqo2XSrOSC3Phkg=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20230724,2023-07-24 16:00:09.224000 UTC
