calendar_id,calendar_date,day_of_week,is_first_date_of_month,is_last_date_of_month,is_first_date_of_quarter,is_last_date_of_quarter,is_first_date_of_year,is_last_date_of_year,is_weekday,fiscal_period_id,fiscal_week_id,is_historical_date,is_future_date,number_of_days_in_month
20201012,2020-10-12,1,false,false,false,false,false,false,true,202010,202042,true,false,31
20201013,2020-10-13,2,false,false,false,false,false,false,true,202010,202042,true,false,31
20201022,2020-10-22,4,false,false,false,false,false,false,true,202010,202043,true,false,31
20201102,2020-11-02,1,false,false,false,false,false,false,true,202011,202045,true,false,30
20201123,2020-11-23,1,false,false,false,false,false,false,true,202011,202048,true,false,30
20210305,2021-03-05,5,false,false,false,false,false,false,true,202103,202109,true,false,31
20210318,2021-03-18,4,false,false,false,false,false,false,true,202103,202111,true,false,31
20210331,2021-03-31,3,false,true,false,true,false,false,true,202103,202113,true,false,31
20210502,2021-05-02,7,false,false,false,false,false,false,false,202105,202117,true,false,31
20210529,2021-05-29,6,false,false,false,false,false,false,false,202105,202121,true,false,31
20210627,2021-06-27,7,false,false,false,false,false,false,false,202106,202125,true,false,30
20210630,2021-06-30,3,false,true,false,true,false,false,true,202106,202126,true,false,30
20211124,2021-11-24,3,false,false,false,false,false,false,true,202111,202147,true,false,30
20211228,2021-12-28,2,false,false,false,false,false,false,true,202112,202152,true,false,31
20220111,2022-01-11,2,false,false,false,false,false,false,true,202201,202202,true,false,31
20220226,2022-02-26,6,false,false,false,false,false,false,false,202202,202208,true,false,28
20220401,2022-04-01,5,true,false,true,false,false,false,true,202204,202213,true,false,30
20220416,2022-04-16,6,false,false,false,false,false,false,false,202204,202215,true,false,30
20220531,2022-05-31,2,false,true,false,false,false,false,true,202205,202222,true,false,31
20220619,2022-06-19,7,false,false,false,false,false,false,false,202206,202224,true,false,30
20220711,2022-07-11,1,false,false,false,false,false,false,true,202207,202228,true,false,31
20220830,2022-08-30,2,false,false,false,false,false,false,true,202208,202235,true,false,31
20221022,2022-10-22,6,false,false,false,false,false,false,false,202210,202242,true,false,31
20221031,2022-10-31,1,false,true,false,false,false,false,true,202210,202244,true,false,31
20230228,2023-02-28,2,false,true,false,false,false,false,true,202302,202309,true,false,28
20230424,2023-04-24,1,false,false,false,false,false,false,true,202304,202317,true,false,30
20230503,2023-05-03,3,false,false,false,false,false,false,true,202305,202318,true,false,31
20230603,2023-06-03,6,false,false,false,false,false,false,false,202306,202322,true,false,30
20230615,2023-06-15,4,false,false,false,false,false,false,true,202306,202324,true,false,30
20230616,2023-06-16,5,false,false,false,false,false,false,true,202306,202324,true,false,30
20230731,2023-07-31,1,false,true,false,false,false,false,true,202307,202331,true,false,31
20231012,2023-10-12,4,false,false,false,false,false,false,true,202310,202341,true,false,31
20231113,2023-11-13,1,false,false,false,false,false,false,true,202311,202346,true,false,30
20231129,2023-11-29,3,false,false,false,false,false,false,true,202311,202348,true,false,30
20231220,2023-12-20,3,false,false,false,false,false,false,true,202312,202351,true,false,31
20231228,2023-12-28,4,false,false,false,false,false,false,true,202312,202352,true,false,31
20240118,2024-01-18,4,false,false,false,false,false,false,true,202401,202403,true,false,31
20240214,2024-02-14,3,false,false,false,false,false,false,true,202402,202407,true,false,29
20240223,2024-02-23,5,false,false,false,false,false,false,true,202402,202408,true,false,29
20240510,2024-05-10,5,false,false,false,false,false,false,true,202405,202419,true,false,31
20240512,2024-05-12,7,false,false,false,false,false,false,false,202405,202419,true,false,31
20240520,2024-05-20,1,false,false,false,false,false,false,true,202405,202421,true,false,31
20240906,2024-09-06,5,false,false,false,false,false,false,true,202409,202436,true,false,30
20250429,2025-04-29,2,false,false,false,false,false,false,true,202504,202518,false,true,30
20250711,2025-07-11,5,false,false,false,false,false,false,true,202507,202528,false,true,31
20250809,2025-08-09,6,false,false,false,false,false,false,false,202508,202532,false,true,31
20251130,2025-11-30,7,false,true,false,false,false,false,false,202511,202548,false,true,30
20251207,2025-12-07,7,false,false,false,false,false,false,false,202512,202549,false,true,31
20251220,2025-12-20,6,false,false,false,false,false,false,false,202512,202551,false,true,31
20260305,2026-03-05,4,false,false,false,false,false,false,true,202603,202610,false,true,31
20260309,2026-03-09,1,false,false,false,false,false,false,true,202603,202611,false,true,31
20260615,2026-06-15,1,false,false,false,false,false,false,true,202606,202625,false,true,30
20260620,2026-06-20,6,false,false,false,false,false,false,false,202606,202625,false,true,30
20261008,2026-10-08,4,false,false,false,false,false,false,true,202610,202641,false,true,31
20261111,2026-11-11,3,false,false,false,false,false,false,true,202611,202646,false,true,30
20261117,2026-11-17,2,false,false,false,false,false,false,true,202611,202647,false,true,30
20270118,2027-01-18,1,false,false,false,false,false,false,true,202701,202703,false,true,31
20270214,2027-02-14,7,false,false,false,false,false,false,false,202702,202706,false,true,28
20270305,2027-03-05,5,false,false,false,false,false,false,true,202703,202709,false,true,31
20270730,2027-07-30,5,false,false,false,false,false,false,true,202707,202730,false,true,31
20270907,2027-09-07,2,false,false,false,false,false,false,true,202709,202736,false,true,30
20280123,2028-01-23,7,false,false,false,false,false,false,false,202801,202803,false,true,31
20280214,2028-02-14,1,false,false,false,false,false,false,true,202802,202807,false,true,29
20280321,2028-03-21,2,false,false,false,false,false,false,true,202803,202812,false,true,31
20280405,2028-04-05,3,false,false,false,false,false,false,true,202804,202814,false,true,30
20280421,2028-04-21,5,false,false,false,false,false,false,true,202804,202816,false,true,30
20280604,2028-06-04,7,false,false,false,false,false,false,false,202806,202822,false,true,30
20280611,2028-06-11,7,false,false,false,false,false,false,false,202806,202823,false,true,30
20280703,2028-07-03,1,false,false,false,false,false,false,true,202807,202827,false,true,31
20280806,2028-08-06,7,false,false,false,false,false,false,false,202808,202831,false,true,31
20281022,2028-10-22,7,false,false,false,false,false,false,false,202810,202842,false,true,31
20281129,2028-11-29,3,false,false,false,false,false,false,true,202811,202848,false,true,30
20281215,2028-12-15,5,false,false,false,false,false,false,true,202812,202850,false,true,31
20290121,2029-01-21,7,false,false,false,false,false,false,false,202901,202903,false,true,31
20290204,2029-02-04,7,false,false,false,false,false,false,false,202902,202905,false,true,28
20290207,2029-02-07,3,false,false,false,false,false,false,true,202902,202906,false,true,28
20290404,2029-04-04,3,false,false,false,false,false,false,true,202904,202914,false,true,30
20290516,2029-05-16,3,false,false,false,false,false,false,true,202905,202920,false,true,31
20290910,2029-09-10,1,false,false,false,false,false,false,true,202909,202937,false,true,30
20291009,2029-10-09,2,false,false,false,false,false,false,true,202910,202941,false,true,31
20291029,2029-10-29,1,false,false,false,false,false,false,true,202910,202944,false,true,31
20291104,2029-11-04,7,false,false,false,false,false,false,false,202911,202944,false,true,30
20291114,2029-11-14,3,false,false,false,false,false,false,true,202911,202946,false,true,30
20291118,2029-11-18,7,false,false,false,false,false,false,false,202911,202946,false,true,30
20300409,2030-04-09,2,false,false,false,false,false,false,true,203004,203015,false,true,30
20300502,2030-05-02,4,false,false,false,false,false,false,true,203005,203018,false,true,31
20300623,2030-06-23,7,false,false,false,false,false,false,false,203006,203025,false,true,30
20300703,2030-07-03,3,false,false,false,false,false,false,true,203007,203027,false,true,31
20300712,2030-07-12,5,false,false,false,false,false,false,true,203007,203028,false,true,31
20301016,2030-10-16,3,false,false,false,false,false,false,true,203010,203042,false,true,31
20301122,2030-11-22,5,false,false,false,false,false,false,true,203011,203047,false,true,30
20200516,2020-05-16,6,false,false,false,false,false,false,false,202005,202020,true,false,31
20200524,2020-05-24,7,false,false,false,false,false,false,false,202005,202021,true,false,31
20200616,2020-06-16,2,false,false,false,false,false,false,true,202006,202025,true,false,30
20200718,2020-07-18,6,false,false,false,false,false,false,false,202007,202029,true,false,31
20200815,2020-08-15,6,false,false,false,false,false,false,false,202008,202033,true,false,31
20200908,2020-09-08,2,false,false,false,false,false,false,true,202009,202037,true,false,30
20200921,2020-09-21,1,false,false,false,false,false,false,true,202009,202039,true,false,30
20201112,2020-11-12,4,false,false,false,false,false,false,true,202011,202046,true,false,30
20210114,2021-01-14,4,false,false,false,false,false,false,true,202101,202102,true,false,31
20210406,2021-04-06,2,false,false,false,false,false,false,true,202104,202114,true,false,30
20210513,2021-05-13,4,false,false,false,false,false,false,true,202105,202119,true,false,31
20210714,2021-07-14,3,false,false,false,false,false,false,true,202107,202128,true,false,31
20210718,2021-07-18,7,false,false,false,false,false,false,false,202107,202128,true,false,31
20210722,2021-07-22,4,false,false,false,false,false,false,true,202107,202129,true,false,31
20210903,2021-09-03,5,false,false,false,false,false,false,true,202109,202135,true,false,30
20211103,2021-11-03,3,false,false,false,false,false,false,true,202111,202144,true,false,30
20211109,2021-11-09,2,false,false,false,false,false,false,true,202111,202145,true,false,30
20211225,2021-12-25,6,false,false,false,false,false,false,false,202112,202151,true,false,31
20220223,2022-02-23,3,false,false,false,false,false,false,true,202202,202208,true,false,28
20220331,2022-03-31,4,false,true,false,true,false,false,true,202203,202213,true,false,31
20220411,2022-04-11,1,false,false,false,false,false,false,true,202204,202215,true,false,30
20220604,2022-06-04,6,false,false,false,false,false,false,false,202206,202222,true,false,30
20220629,2022-06-29,3,false,false,false,false,false,false,true,202206,202226,true,false,30
20220802,2022-08-02,2,false,false,false,false,false,false,true,202208,202231,true,false,31
20221002,2022-10-02,7,false,false,false,false,false,false,false,202210,202239,true,false,31
20221004,2022-10-04,2,false,false,false,false,false,false,true,202210,202240,true,false,31
20230422,2023-04-22,6,false,false,false,false,false,false,false,202304,202316,true,false,30
20230528,2023-05-28,7,false,false,false,false,false,false,false,202305,202321,true,false,31
20230623,2023-06-23,5,false,false,false,false,false,false,true,202306,202325,true,false,30
20230624,2023-06-24,6,false,false,false,false,false,false,false,202306,202325,true,false,30
20230816,2023-08-16,3,false,false,false,false,false,false,true,202308,202333,true,false,31
20240109,2024-01-09,2,false,false,false,false,false,false,true,202401,202402,true,false,31
20240308,2024-03-08,5,false,false,false,false,false,false,true,202403,202410,true,false,31
20240418,2024-04-18,4,false,false,false,false,false,false,true,202404,202416,true,false,30
20240429,2024-04-29,1,false,false,false,false,false,false,true,202404,202418,true,false,30
20240712,2024-07-12,5,false,false,false,false,false,false,true,202407,202428,true,false,31
20240806,2024-08-06,2,false,false,false,false,false,false,true,202408,202432,true,false,31
20241102,2024-11-02,6,false,false,false,false,false,false,false,202411,202444,false,true,30
20250123,2025-01-23,4,false,false,false,false,false,false,true,202501,202504,false,true,31
20250301,2025-03-01,6,true,false,false,false,false,false,false,202503,202509,false,true,31
20250320,2025-03-20,4,false,false,false,false,false,false,true,202503,202512,false,true,31
20250526,2025-05-26,1,false,false,false,false,false,false,true,202505,202522,false,true,31
20250626,2025-06-26,4,false,false,false,false,false,false,true,202506,202526,false,true,30
20250729,2025-07-29,2,false,false,false,false,false,false,true,202507,202531,false,true,31
20250819,2025-08-19,2,false,false,false,false,false,false,true,202508,202534,false,true,31
20250918,2025-09-18,4,false,false,false,false,false,false,true,202509,202538,false,true,30
20251109,2025-11-09,7,false,false,false,false,false,false,false,202511,202545,false,true,30
20251127,2025-11-27,4,false,false,false,false,false,false,true,202511,202548,false,true,30
20260114,2026-01-14,3,false,false,false,false,false,false,true,202601,202603,false,true,31
20260207,2026-02-07,6,false,false,false,false,false,false,false,202602,202606,false,true,28
20260406,2026-04-06,1,false,false,false,false,false,false,true,202604,202615,false,true,30
20260510,2026-05-10,7,false,false,false,false,false,false,false,202605,202619,false,true,31
20260526,2026-05-26,2,false,false,false,false,false,false,true,202605,202622,false,true,31
20260528,2026-05-28,4,false,false,false,false,false,false,true,202605,202622,false,true,31
20260719,2026-07-19,7,false,false,false,false,false,false,false,202607,202629,false,true,31
20260922,2026-09-22,2,false,false,false,false,false,false,true,202609,202639,false,true,30
20261016,2026-10-16,5,false,false,false,false,false,false,true,202610,202642,false,true,31
20270209,2027-02-09,2,false,false,false,false,false,false,true,202702,202706,false,true,28
20270412,2027-04-12,1,false,false,false,false,false,false,true,202704,202715,false,true,30
20270430,2027-04-30,5,false,true,false,false,false,false,true,202704,202717,false,true,30
20270627,2027-06-27,7,false,false,false,false,false,false,false,202706,202725,false,true,30
20271015,2027-10-15,5,false,false,false,false,false,false,true,202710,202741,false,true,31
20271224,2027-12-24,5,false,false,false,false,false,false,true,202712,202751,false,true,31
20271230,2027-12-30,4,false,false,false,false,false,false,true,202712,202752,false,true,31
20280220,2028-02-20,7,false,false,false,false,false,false,false,202802,202807,false,true,29
20280625,2028-06-25,7,false,false,false,false,false,false,false,202806,202825,false,true,30
20280719,2028-07-19,3,false,false,false,false,false,false,true,202807,202829,false,true,31
20280727,2028-07-27,4,false,false,false,false,false,false,true,202807,202830,false,true,31
20281007,2028-10-07,6,false,false,false,false,false,false,false,202810,202840,false,true,31
20281030,2028-10-30,1,false,false,false,false,false,false,true,202810,202844,false,true,31
20290505,2029-05-05,6,false,false,false,false,false,false,false,202905,202918,false,true,31
20290511,2029-05-11,5,false,false,false,false,false,false,true,202905,202919,false,true,31
20290817,2029-08-17,5,false,false,false,false,false,false,true,202908,202933,false,true,31
20291005,2029-10-05,5,false,false,false,false,false,false,true,202910,202940,false,true,31
20291019,2029-10-19,5,false,false,false,false,false,false,true,202910,202942,false,true,31
20291127,2029-11-27,2,false,false,false,false,false,false,true,202911,202948,false,true,30
20291203,2029-12-03,1,false,false,false,false,false,false,true,202912,202949,false,true,31
20300222,2030-02-22,5,false,false,false,false,false,false,true,203002,203008,false,true,28
20300416,2030-04-16,2,false,false,false,false,false,false,true,203004,203016,false,true,30
20300612,2030-06-12,3,false,false,false,false,false,false,true,203006,203024,false,true,30
20300916,2030-09-16,1,false,false,false,false,false,false,true,203009,203038,false,true,30
20300926,2030-09-26,4,false,false,false,false,false,false,true,203009,203039,false,true,30
20301120,2030-11-20,3,false,false,false,false,false,false,true,203011,203047,false,true,30
20200216,2020-02-16,7,false,false,false,false,false,false,false,202002,202007,true,false,29
20200227,2020-02-27,4,false,false,false,false,false,false,true,202002,202009,true,false,29
20200603,2020-06-03,3,false,false,false,false,false,false,true,202006,202023,true,false,30
20200610,2020-06-10,3,false,false,false,false,false,false,true,202006,202024,true,false,30
20200704,2020-07-04,6,false,false,false,false,false,false,false,202007,202027,true,false,31
20200728,2020-07-28,2,false,false,false,false,false,false,true,202007,202031,true,false,31
20200802,2020-08-02,7,false,false,false,false,false,false,false,202008,202031,true,false,31
20200812,2020-08-12,3,false,false,false,false,false,false,true,202008,202033,true,false,31
20200816,2020-08-16,7,false,false,false,false,false,false,false,202008,202033,true,false,31
20200917,2020-09-17,4,false,false,false,false,false,false,true,202009,202038,true,false,30
20201002,2020-10-02,5,false,false,false,false,false,false,true,202010,202040,true,false,31
20201205,2020-12-05,6,false,false,false,false,false,false,false,202012,202049,true,false,31
20210213,2021-02-13,6,false,false,false,false,false,false,false,202102,202106,true,false,28
20210503,2021-05-03,1,false,false,false,false,false,false,true,202105,202118,true,false,31
20210709,2021-07-09,5,false,false,false,false,false,false,true,202107,202127,true,false,31
20210911,2021-09-11,6,false,false,false,false,false,false,false,202109,202136,true,false,30
20211004,2021-10-04,1,false,false,false,false,false,false,true,202110,202140,true,false,31
20211127,2021-11-27,6,false,false,false,false,false,false,false,202111,202147,true,false,30
20211205,2021-12-05,7,false,false,false,false,false,false,false,202112,202148,true,false,31
20211216,2021-12-16,4,false,false,false,false,false,false,true,202112,202150,true,false,31
20220124,2022-01-24,1,false,false,false,false,false,false,true,202201,202204,true,false,31
20220213,2022-02-13,7,false,false,false,false,false,false,false,202202,202206,true,false,28
20220402,2022-04-02,6,false,false,false,false,false,false,false,202204,202213,true,false,30
20220916,2022-09-16,5,false,false,false,false,false,false,true,202209,202237,true,false,30
20221111,2022-11-11,5,false,false,false,false,false,false,true,202211,202245,true,false,30
20221201,2022-12-01,4,true,false,false,false,false,false,true,202212,202248,true,false,31
20230430,2023-04-30,7,false,true,false,false,false,false,false,202304,202317,true,false,30
20230507,2023-05-07,7,false,false,false,false,false,false,false,202305,202318,true,false,31
20230921,2023-09-21,4,false,false,false,false,false,false,true,202309,202338,true,false,30
20231014,2023-10-14,6,false,false,false,false,false,false,false,202310,202341,true,false,31
20231116,2023-11-16,4,false,false,false,false,false,false,true,202311,202346,true,false,30
20240222,2024-02-22,4,false,false,false,false,false,false,true,202402,202408,true,false,29
20240612,2024-06-12,3,false,false,false,false,false,false,true,202406,202424,true,false,30
20241226,2024-12-26,4,false,false,false,false,false,false,true,202412,202452,false,true,31
20250106,2025-01-06,1,false,false,false,false,false,false,true,202501,202502,false,true,31
20250201,2025-02-01,6,true,false,false,false,false,false,false,202502,202505,false,true,28
20250213,2025-02-13,4,false,false,false,false,false,false,true,202502,202507,false,true,28
20250318,2025-03-18,2,false,false,false,false,false,false,true,202503,202512,false,true,31
20250613,2025-06-13,5,false,false,false,false,false,false,true,202506,202524,false,true,30
20250624,2025-06-24,2,false,false,false,false,false,false,true,202506,202526,false,true,30
20250705,2025-07-05,6,false,false,false,false,false,false,false,202507,202527,false,true,31
20250710,2025-07-10,4,false,false,false,false,false,false,true,202507,202528,false,true,31
20250810,2025-08-10,7,false,false,false,false,false,false,false,202508,202532,false,true,31
20250813,2025-08-13,3,false,false,false,false,false,false,true,202508,202533,false,true,31
20250818,2025-08-18,1,false,false,false,false,false,false,true,202508,202534,false,true,31
20250914,2025-09-14,7,false,false,false,false,false,false,false,202509,202537,false,true,30
20251012,2025-10-12,7,false,false,false,false,false,false,false,202510,202541,false,true,31
20251015,2025-10-15,3,false,false,false,false,false,false,true,202510,202542,false,true,31
20260110,2026-01-10,6,false,false,false,false,false,false,false,202601,202602,false,true,31
20260505,2026-05-05,2,false,false,false,false,false,false,true,202605,202619,false,true,31
20260515,2026-05-15,5,false,false,false,false,false,false,true,202605,202620,false,true,31
20260608,2026-06-08,1,false,false,false,false,false,false,true,202606,202624,false,true,30
20260617,2026-06-17,3,false,false,false,false,false,false,true,202606,202625,false,true,30
20260919,2026-09-19,6,false,false,false,false,false,false,false,202609,202638,false,true,30
20260920,2026-09-20,7,false,false,false,false,false,false,false,202609,202638,false,true,30
20261005,2026-10-05,1,false,false,false,false,false,false,true,202610,202641,false,true,31
20270516,2027-05-16,7,false,false,false,false,false,false,false,202705,202719,false,true,31
20270616,2027-06-16,3,false,false,false,false,false,false,true,202706,202724,false,true,30
20271004,2027-10-04,1,false,false,false,false,false,false,true,202710,202740,false,true,31
20271014,2027-10-14,4,false,false,false,false,false,false,true,202710,202741,false,true,31
20280314,2028-03-14,2,false,false,false,false,false,false,true,202803,202811,false,true,31
20280319,2028-03-19,7,false,false,false,false,false,false,false,202803,202811,false,true,31
20280712,2028-07-12,3,false,false,false,false,false,false,true,202807,202828,false,true,31
20280722,2028-07-22,6,false,false,false,false,false,false,false,202807,202829,false,true,31
20290131,2029-01-31,3,false,true,false,false,false,false,true,202901,202905,false,true,31
20290314,2029-03-14,3,false,false,false,false,false,false,true,202903,202911,false,true,31
20290509,2029-05-09,3,false,false,false,false,false,false,true,202905,202919,false,true,31
20290729,2029-07-29,7,false,false,false,false,false,false,false,202907,202930,false,true,31
20290826,2029-08-26,7,false,false,false,false,false,false,false,202908,202934,false,true,31
20290924,2029-09-24,1,false,false,false,false,false,false,true,202909,202939,false,true,30
20291017,2029-10-17,3,false,false,false,false,false,false,true,202910,202942,false,true,31
20291031,2029-10-31,3,false,true,false,false,false,false,true,202910,202944,false,true,31
20291107,2029-11-07,3,false,false,false,false,false,false,true,202911,202945,false,true,30
20291202,2029-12-02,7,false,false,false,false,false,false,false,202912,202948,false,true,31
20291217,2029-12-17,1,false,false,false,false,false,false,true,202912,202951,false,true,31
20300220,2030-02-20,3,false,false,false,false,false,false,true,203002,203008,false,true,28
20300509,2030-05-09,4,false,false,false,false,false,false,true,203005,203019,false,true,31
20300723,2030-07-23,2,false,false,false,false,false,false,true,203007,203030,false,true,31
20300728,2030-07-28,7,false,false,false,false,false,false,false,203007,203030,false,true,31
20300905,2030-09-05,4,false,false,false,false,false,false,true,203009,203036,false,true,30
20200117,2020-01-17,5,false,false,false,false,false,false,true,202001,202003,true,false,31
20200210,2020-02-10,1,false,false,false,false,false,false,true,202002,202007,true,false,29
20200517,2020-05-17,7,false,false,false,false,false,false,false,202005,202020,true,false,31
20200519,2020-05-19,2,false,false,false,false,false,false,true,202005,202021,true,false,31
20200613,2020-06-13,6,false,false,false,false,false,false,false,202006,202024,true,false,30
20200805,2020-08-05,3,false,false,false,false,false,false,true,202008,202032,true,false,31
20201129,2020-11-29,7,false,false,false,false,false,false,false,202011,202048,true,false,30
20210204,2021-02-04,4,false,false,false,false,false,false,true,202102,202105,true,false,28
20210207,2021-02-07,7,false,false,false,false,false,false,false,202102,202105,true,false,28
20210221,2021-02-21,7,false,false,false,false,false,false,false,202102,202107,true,false,28
20210418,2021-04-18,7,false,false,false,false,false,false,false,202104,202115,true,false,30
20210531,2021-05-31,1,false,true,false,false,false,false,true,202105,202122,true,false,31
20210812,2021-08-12,4,false,false,false,false,false,false,true,202108,202132,true,false,31
20211105,2021-11-05,5,false,false,false,false,false,false,true,202111,202144,true,false,30
20211204,2021-12-04,6,false,false,false,false,false,false,false,202112,202148,true,false,31
20220426,2022-04-26,2,false,false,false,false,false,false,true,202204,202217,true,false,30
20220525,2022-05-25,3,false,false,false,false,false,false,true,202205,202221,true,false,31
20220913,2022-09-13,2,false,false,false,false,false,false,true,202209,202237,true,false,30
20220919,2022-09-19,1,false,false,false,false,false,false,true,202209,202238,true,false,30
20220926,2022-09-26,1,false,false,false,false,false,false,true,202209,202239,true,false,30
20221112,2022-11-12,6,false,false,false,false,false,false,false,202211,202245,true,false,30
20221219,2022-12-19,1,false,false,false,false,false,false,true,202212,202251,true,false,31
20221227,2022-12-27,2,false,false,false,false,false,false,true,202212,202252,true,false,31
20230112,2023-01-12,4,false,false,false,false,false,false,true,202301,202302,true,false,31
20230405,2023-04-05,3,false,false,false,false,false,false,true,202304,202314,true,false,30
20230428,2023-04-28,5,false,false,false,false,false,false,true,202304,202317,true,false,30
20230628,2023-06-28,3,false,false,false,false,false,false,true,202306,202326,true,false,30
20230704,2023-07-04,2,false,false,false,false,false,false,true,202307,202327,true,false,31
20231006,2023-10-06,5,false,false,false,false,false,false,true,202310,202340,true,false,31
20231104,2023-11-04,6,false,false,false,false,false,false,false,202311,202344,true,false,30
20231221,2023-12-21,4,false,false,false,false,false,false,true,202312,202351,true,false,31
20240327,2024-03-27,3,false,false,false,false,false,false,true,202403,202413,true,false,31
20240411,2024-04-11,4,false,false,false,false,false,false,true,202404,202415,true,false,30
20240613,2024-06-13,4,false,false,false,false,false,false,true,202406,202424,true,false,30
20240620,2024-06-20,4,false,false,false,false,false,false,true,202406,202425,true,false,30
20240810,2024-08-10,6,false,false,false,false,false,false,false,202408,202432,true,false,31
20240824,2024-08-24,6,false,false,false,false,false,false,false,202408,202434,true,false,31
20241116,2024-11-16,6,false,false,false,false,false,false,false,202411,202446,false,true,30
20241207,2024-12-07,6,false,false,false,false,false,false,false,202412,202449,false,true,31
20241223,2024-12-23,1,false,false,false,false,false,false,true,202412,202452,false,true,31
20250102,2025-01-02,4,false,false,false,false,false,false,true,202501,202501,false,true,31
20250527,2025-05-27,2,false,false,false,false,false,false,true,202505,202522,false,true,31
20250828,2025-08-28,4,false,false,false,false,false,false,true,202508,202535,false,true,31
20260116,2026-01-16,5,false,false,false,false,false,false,true,202601,202603,false,true,31
20260530,2026-05-30,6,false,false,false,false,false,false,false,202605,202622,false,true,31
20260611,2026-06-11,4,false,false,false,false,false,false,true,202606,202624,false,true,30
20260627,2026-06-27,6,false,false,false,false,false,false,false,202606,202626,false,true,30
20260716,2026-07-16,4,false,false,false,false,false,false,true,202607,202629,false,true,31
20260816,2026-08-16,7,false,false,false,false,false,false,false,202608,202633,false,true,31
20260830,2026-08-30,7,false,false,false,false,false,false,false,202608,202635,false,true,31
20260929,2026-09-29,2,false,false,false,false,false,false,true,202609,202640,false,true,30
20261130,2026-11-30,1,false,true,false,false,false,false,true,202611,202649,false,true,30
20270105,2027-01-05,2,false,false,false,false,false,false,true,202701,202701,false,true,31
20270606,2027-06-06,7,false,false,false,false,false,false,false,202706,202722,false,true,30
20270630,2027-06-30,3,false,true,false,true,false,false,true,202706,202726,false,true,30
20270711,2027-07-11,7,false,false,false,false,false,false,false,202707,202727,false,true,31
20280520,2028-05-20,6,false,false,false,false,false,false,false,202805,202820,false,true,31
20280603,2028-06-03,6,false,false,false,false,false,false,false,202806,202822,false,true,30
20280605,2028-06-05,1,false,false,false,false,false,false,true,202806,202823,false,true,30
20280709,2028-07-09,7,false,false,false,false,false,false,false,202807,202827,false,true,31
20281205,2028-12-05,2,false,false,false,false,false,false,true,202812,202849,false,true,31
20281230,2028-12-30,6,false,false,false,false,false,false,false,202812,202852,false,true,31
20290101,2029-01-01,1,true,false,true,false,true,false,true,202901,202901,false,true,31
20290419,2029-04-19,4,false,false,false,false,false,false,true,202904,202916,false,true,30
20290513,2029-05-13,7,false,false,false,false,false,false,false,202905,202919,false,true,31
20290527,2029-05-27,7,false,false,false,false,false,false,false,202905,202921,false,true,31
20290617,2029-06-17,7,false,false,false,false,false,false,false,202906,202924,false,true,30
20290618,2029-06-18,1,false,false,false,false,false,false,true,202906,202925,false,true,30
20290703,2029-07-03,2,false,false,false,false,false,false,true,202907,202927,false,true,31
20290905,2029-09-05,3,false,false,false,false,false,false,true,202909,202936,false,true,30
20291211,2029-12-11,2,false,false,false,false,false,false,true,202912,202950,false,true,31
20291229,2029-12-29,6,false,false,false,false,false,false,false,202912,202952,false,true,31
20300313,2030-03-13,3,false,false,false,false,false,false,true,203003,203011,false,true,31
20300516,2030-05-16,4,false,false,false,false,false,false,true,203005,203020,false,true,31
20300717,2030-07-17,3,false,false,false,false,false,false,true,203007,203029,false,true,31
20300903,2030-09-03,2,false,false,false,false,false,false,true,203009,203036,false,true,30
20301012,2030-10-12,6,false,false,false,false,false,false,false,203010,203041,false,true,31
20301107,2030-11-07,4,false,false,false,false,false,false,true,203011,203045,false,true,30
20301116,2030-11-16,6,false,false,false,false,false,false,false,203011,203046,false,true,30
20301206,2030-12-06,5,false,false,false,false,false,false,true,203012,203049,false,true,31
20200317,2020-03-17,2,false,false,false,false,false,false,true,202003,202012,true,false,31
20200530,2020-05-30,6,false,false,false,false,false,false,false,202005,202022,true,false,31
20200619,2020-06-19,5,false,false,false,false,false,false,true,202006,202025,true,false,30
20200627,2020-06-27,6,false,false,false,false,false,false,false,202006,202026,true,false,30
20200724,2020-07-24,5,false,false,false,false,false,false,true,202007,202030,true,false,31
20201105,2020-11-05,4,false,false,false,false,false,false,true,202011,202045,true,false,30
20210103,2021-01-03,7,false,false,false,false,false,false,false,202101,202053,true,false,31
20210110,2021-01-10,7,false,false,false,false,false,false,false,202101,202101,true,false,31
20210228,2021-02-28,7,false,true,false,false,false,false,false,202102,202108,true,false,28
20210304,2021-03-04,4,false,false,false,false,false,false,true,202103,202109,true,false,31
20210306,2021-03-06,6,false,false,false,false,false,false,false,202103,202109,true,false,31
20210417,2021-04-17,6,false,false,false,false,false,false,false,202104,202115,true,false,30
20210507,2021-05-07,5,false,false,false,false,false,false,true,202105,202118,true,false,31
20210918,2021-09-18,6,false,false,false,false,false,false,false,202109,202137,true,false,30
20220106,2022-01-06,4,false,false,false,false,false,false,true,202201,202201,true,false,31
20220313,2022-03-13,7,false,false,false,false,false,false,false,202203,202210,true,false,31
20220316,2022-03-16,3,false,false,false,false,false,false,true,202203,202211,true,false,31
20220820,2022-08-20,6,false,false,false,false,false,false,false,202208,202233,true,false,31
20220828,2022-08-28,7,false,false,false,false,false,false,false,202208,202234,true,false,31
20221001,2022-10-01,6,true,false,true,false,false,false,false,202210,202239,true,false,31
20221119,2022-11-19,6,false,false,false,false,false,false,false,202211,202246,true,false,30
