event_date_id,user_id,total_deposits
20220217,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,105
20200506,rG0efJPpc3y/Lrl3nu6UmSU35Kmqgrqe+R0DgIVoV0g=,42
20220218,VRkmSckqfsVqej6kulIeFbs6Tn68x3CwCPAgHk+4Cvg=,8
20220218,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,55
20200507,rG0efJPpc3y/Lrl3nu6UmSU35Kmqgrqe+R0DgIVoV0g=,146
20201019,xGy0SVm+6ggtXwIsF+bWgQVSx2AuqUGnIMW5TXkHdr4=,13
20201019,YrHYFQAVgoOSXzSyBK9Ei9I1xx9ESgrP+3glQyMjJac=,9
20220219,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,7
20200508,rG0efJPpc3y/Lrl3nu6UmSU35Kmqgrqe+R0DgIVoV0g=,14
20211004,xGy0SVm+6ggtXwIsF+bWgQVSx2AuqUGnIMW5TXkHdr4=,20
20211004,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,42
20200509,rG0efJPpc3y/Lrl3nu6UmSU35Kmqgrqe+R0DgIVoV0g=,122
20201021,hpnQ83t9K+c5qHeoI3yHokOeRnbHluvT73jOjCewjO8=,6
20201021,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,70
20211005,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,42
20220221,TqaOaGhCTuAC+d9eg2XxtsxKjsVeuKiWeonqUMGE0ME=,6
20220221,xGy0SVm+6ggtXwIsF+bWgQVSx2AuqUGnIMW5TXkHdr4=,27
20220221,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,14
20201022,/gE0N/5QNkij1prJZ/8b9gp1UYM7pBmneIz4A+mkFd0=,15
20201022,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,35
20201022,ToyqK8Fv5Ni558mulJZ+TOw/mVzSOO06832MI8pfVWg=,12
20201022,ab4Y95XZ/HWaYkE0qOZq1fc9zf6dsCZlMt5lfIRwMsw=,12
20201022,kd9DayCkKi4cWso2C6L+TUPnPiOVFNjQYfINBz/1QlY=,8
20211006,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,11
20220222,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,7
20200511,rG0efJPpc3y/Lrl3nu6UmSU35Kmqgrqe+R0DgIVoV0g=,23
20201023,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,42
20211007,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,91
20220223,mTG9lxZTBAB3yFadu9Gt7o4Ssf3NO8aismtVKib95gA=,77
20201024,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,28
20211008,WXGg8tIBJa6QR42uumbvKbxotnnqOx1jlmMOpwwyg/Y=,11
20211008,YCjiU0M/H4MKL5frXiDxL06RlixKl0G4hgpkq+qkFM4=,18
20211008,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,14
20220224,zBDy6XrpIerFjg2+xcDaOBagbg77bqELMNjBEFcrIl8=,8
20220224,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,112
20201025,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,28
20220225,zBDy6XrpIerFjg2+xcDaOBagbg77bqELMNjBEFcrIl8=,6
20220225,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,167
20200514,rG0efJPpc3y/Lrl3nu6UmSU35Kmqgrqe+R0DgIVoV0g=,326
20201026,xGy0SVm+6ggtXwIsF+bWgQVSx2AuqUGnIMW5TXkHdr4=,11
20201026,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,49
20220226,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,14
20201027,7IfpL72WG9YPkIrzW2cnGJOxTv/5y94gnajS5cCkV2w=,9
20201027,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,21
20211011,xGy0SVm+6ggtXwIsF+bWgQVSx2AuqUGnIMW5TXkHdr4=,14
20211011,WXGg8tIBJa6QR42uumbvKbxotnnqOx1jlmMOpwwyg/Y=,14
20211011,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,26
20201028,r8+3JN9dajPDNn/Hrph513f38H4SCyeLCYWEQoN6UOA=,14
20201028,h0h1f/cKtIIJO2SFJ/xjyvLqniQ2ESPksEvVCBZ6ViQ=,8
20201028,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,91
20201028,za2XESlSl4Bcg6mhDm05RaWzY75k1ixVYeiEy5YB+jg=,6
20211012,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,28
20220228,zBDy6XrpIerFjg2+xcDaOBagbg77bqELMNjBEFcrIl8=,12
20220228,xGy0SVm+6ggtXwIsF+bWgQVSx2AuqUGnIMW5TXkHdr4=,27
20220228,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,42
20200517,8AEl7V9KxyHH/hxT5rUtRAGp0p5RjJj4n0QFSzmpnJ8=,9
20201029,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,70
20210501,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,7
20211013,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,63
20200518,w1nDU+9Ysja7g/M4c6150+IckybuvVwfYZfx0AVrKTc=,7
20200518,rG0efJPpc3y/Lrl3nu6UmSU35Kmqgrqe+R0DgIVoV0g=,7
20200518,XTafVqvbP4yZG0Ue0NN2PDftAZBapI5VRHs0AfiuXb0=,7
20201030,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,28
20211014,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,35
20201031,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,14
20210503,xGy0SVm+6ggtXwIsF+bWgQVSx2AuqUGnIMW5TXkHdr4=,26
20210503,fmfKUc4Vingp7OgRUvxjhyVtDq64iD6AH7YvhjNz9ZY=,16
20211015,oaaqUgI+FIv361HJjH7krgGhA+WenvsbtFB63VocAB8=,6
20211015,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,42
20210504,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,28
20211016,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,7
20200521,rG0efJPpc3y/Lrl3nu6UmSU35Kmqgrqe+R0DgIVoV0g=,56
20210505,gHlPgfpAzxXSpXdzdnzSzvKwwXe/S1mILVccjL/jTVo=,14
20200522,rG0efJPpc3y/Lrl3nu6UmSU35Kmqgrqe+R0DgIVoV0g=,70
20200522,sURsbNYnzJAMpq/RPVsBL5yHEN7EBvLdHHWCvOB3ozE=,7
20210506,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,21
20211018,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,11
20210507,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,42
20211019,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,63
20210508,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,14
20211020,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,56
20200525,r8+3JN9dajPDNn/Hrph513f38H4SCyeLCYWEQoN6UOA=,13
20200525,rG0efJPpc3y/Lrl3nu6UmSU35Kmqgrqe+R0DgIVoV0g=,91
20200525,w1nDU+9Ysja7g/M4c6150+IckybuvVwfYZfx0AVrKTc=,18
20211021,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,77
20200526,rG0efJPpc3y/Lrl3nu6UmSU35Kmqgrqe+R0DgIVoV0g=,448
20210510,xGy0SVm+6ggtXwIsF+bWgQVSx2AuqUGnIMW5TXkHdr4=,13
20210510,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,104
20211022,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,83
20200527,rG0efJPpc3y/Lrl3nu6UmSU35Kmqgrqe+R0DgIVoV0g=,21
20210511,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,14
20200528,rG0efJPpc3y/Lrl3nu6UmSU35Kmqgrqe+R0DgIVoV0g=,245
20200528,sURsbNYnzJAMpq/RPVsBL5yHEN7EBvLdHHWCvOB3ozE=,13
20210512,enwkUWhBhFs/bDfTODvx7wZmwSlh8cHbtwJYjkXua4c=,6
20210512,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,103
20200529,rG0efJPpc3y/Lrl3nu6UmSU35Kmqgrqe+R0DgIVoV0g=,531
20210513,i8CBmGALnGJArn3ONE+v2O/IWbIwie5/r6Xc7euQwa0=,6
20210513,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,35
20211025,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,98
20200530,GDGmCIjIaC2/1igvwEWsms+q/IoJ+mDhRR44T88xv4k=,13
20200530,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,182
20200530,sURsbNYnzJAMpq/RPVsBL5yHEN7EBvLdHHWCvOB3ozE=,6
20210514,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,14
20211026,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,77
20211027,PLzD3ApK3PULnyncHAnoCbLSHzGjqaUkoPGTgMmy2H0=,25
20211027,QOgXVmIT5oXJfBCWzTCtRu4TmEiPnlqcVUmdbJOVk3M=,12
20211027,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,35
20211028,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,105
20210517,xGy0SVm+6ggtXwIsF+bWgQVSx2AuqUGnIMW5TXkHdr4=,13
20210517,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,42
20211029,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,14
20210518,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,21
20220502,Uge41HyQZsHEEzvsOyZ6Zecx97o+KfDNoqFSm3F0Btk=,8
20220502,OIUBKGKr1pUganixxG3fxRIXI0KC4BLwmXsveujJlNk=,8
20220502,xGy0SVm+6ggtXwIsF+bWgQVSx2AuqUGnIMW5TXkHdr4=,10
20220502,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,91
20210519,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,91
20220503,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,112
20210520,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,77
20210520,dG8R4bZ1G28aHCeve6lZYU5t2KvA+FWmhGbeySNrqds=,25
20220504,Uge41HyQZsHEEzvsOyZ6Zecx97o+KfDNoqFSm3F0Btk=,6
20220504,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,140
20210521,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,7
20210521,dG8R4bZ1G28aHCeve6lZYU5t2KvA+FWmhGbeySNrqds=,9
20220505,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,104
20220506,epLLYNd9pN60rXQ2Izsnuu9qlg2G6ucsRwln9uK1zS0=,9
20220506,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,63
20220507,Uge41HyQZsHEEzvsOyZ6Zecx97o+KfDNoqFSm3F0Btk=,6
20220507,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,7
20210524,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,14
20210525,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,21
20220509,xGy0SVm+6ggtXwIsF+bWgQVSx2AuqUGnIMW5TXkHdr4=,12
20220509,gW0NfAXOIhkY9d/fF6HonRNyfb+ePBpMCm9uk7dUxUw=,28
20220509,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,95
20210526,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,35
20210526,dG8R4bZ1G28aHCeve6lZYU5t2KvA+FWmhGbeySNrqds=,26
20220510,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,38
20210527,gFawpx8Xesgoi9Y3+0aZawHdAJzJg/omXjgjFS3Wlb0=,17
20220511,h1WaDnVzvnRrt4z3mm5pVhmUbc7xkBKVur5OPLzZUmc=,10
20220511,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,91
20210528,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,42
20210528,dG8R4bZ1G28aHCeve6lZYU5t2KvA+FWmhGbeySNrqds=,22
20220512,FNGvlC/JSWZTfrMH6hsWuUjsXKdE5uZNmPhRGhJ7aA8=,14
20220512,gBYJtVHNtnrGIu2Qzr5uuX5WO1wp/9UaKALxpxuuSso=,14
20220512,OIUBKGKr1pUganixxG3fxRIXI0KC4BLwmXsveujJlNk=,12
20220512,gW0NfAXOIhkY9d/fF6HonRNyfb+ePBpMCm9uk7dUxUw=,15
20220512,qL5NQQ3oRdxOrgtokwXdRWaqWOmuXIfEvjKwOdSVDLQ=,14
20220512,Uge41HyQZsHEEzvsOyZ6Zecx97o+KfDNoqFSm3F0Btk=,8
20220512,zQaZo2Md1O48XPiLog2Boo8aghrWKruVnqdjhIgwong=,7
20220512,R/go+viiw4RKZD6lgCu4XCIcP3xi/3vIwID52pNDRpE=,7
20220512,yTNNPJRVGuCIWzKNcQKPBwxO/xgIO5ieC+S85GQA9UY=,7
20220512,Rdb+uijraoYa+kg/EBnyzOFkiDIBCj/7IakkP1qLFVk=,7
20220512,FhOpiwGGk7joxXTqszN+tObLrAR8Lv8OVurZcaLyNHo=,7
20220512,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,93
20200801,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,14
20210529,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,21
20220513,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,35
20220513,hbjBMA6wa0pREFsCQD78jusbqdZAMglSBUEkhzaBrzc=,6
20200803,RULYeYRgLnQOcFJTP3S1JTV9ky79xVOhc7KE6T2/yCI=,13
20200803,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,59
20210531,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,14
20210531,dG8R4bZ1G28aHCeve6lZYU5t2KvA+FWmhGbeySNrqds=,59
20200804,ky+G/tezCNXuOnrQcHHDjJTf5NuayVJfURofkdiTV5I=,15
20200804,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,96
20220516,xGy0SVm+6ggtXwIsF+bWgQVSx2AuqUGnIMW5TXkHdr4=,7
20200805,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,133
20220517,6QdqQrmfZYzd8BCAeD84BSGeNwIW9oON49xtWf47YjQ=,10
20220517,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,63
20200806,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,91
20220518,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,56
20220518,6QdqQrmfZYzd8BCAeD84BSGeNwIW9oON49xtWf47YjQ=,8
20200807,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,154
20220519,6QdqQrmfZYzd8BCAeD84BSGeNwIW9oON49xtWf47YjQ=,31
20220519,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,91
20220520,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,28
20200809,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,7
20220521,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,7
20200810,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,42
20220522,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,7
20200811,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,91
20220523,xGy0SVm+6ggtXwIsF+bWgQVSx2AuqUGnIMW5TXkHdr4=,11
20220523,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,35
20200812,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,77
20220524,6QdqQrmfZYzd8BCAeD84BSGeNwIW9oON49xtWf47YjQ=,23
20200813,/0HgrFspp/UH1PCSWWRdps6csraKAzWT1JfakRbz5GY=,14
20200813,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,112
20220525,Uge41HyQZsHEEzvsOyZ6Zecx97o+KfDNoqFSm3F0Btk=,20626
20200814,mkQANf328LN7Qp69ybBslELmLqy8AuXLPjYZl65O0Dc=,16
20200814,r4dLe972c8X9zwNqzH4WCc4Q6f11P5V04456bpzPukU=,16
20200814,Sn8MXK5KxrxWPKh5g0thmqN/exUyEKKdbBoMvSiCFgg=,16
20200814,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,42
20200815,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,21
20220527,6QdqQrmfZYzd8BCAeD84BSGeNwIW9oON49xtWf47YjQ=,26
20200816,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,7
20200305,0QX5Gh9VXRgOC+DB494ig/npG5gNs/seMwXf3MSWMo4=,8
20200817,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,98
20210801,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,21
20200306,o3jbF5EGMCmWH1Z0EkkOJUz3uinZerSYG5Mo8aQ8MR0=,9
20200306,cG+vjUSKLLJ9gZLOs9oalZ8qfNAAnEMTYwoEV10ovCQ=,6
20200818,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,147
20210802,xGy0SVm+6ggtXwIsF+bWgQVSx2AuqUGnIMW5TXkHdr4=,15
20210802,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,98
20220530,xGy0SVm+6ggtXwIsF+bWgQVSx2AuqUGnIMW5TXkHdr4=,11
20220530,6QdqQrmfZYzd8BCAeD84BSGeNwIW9oON49xtWf47YjQ=,40
20200819,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,126
20210803,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,63
20200820,YBRT+S3JVbWHvdWA/l1tgfsd/MD+cheRLk2MoIavMUs=,7
20200820,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,175
20200820,pp7AQ+gImSI7BjJht/sReTgKPt9GdkzGxhg4jYlqSB0=,6
20200821,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,77
20210806,rioNkF/ssKa8cIYVTjTn6CmsbudgtPtSmmwBubExQuo=,6
20210806,Jf/1KO5pUK2AwE8205LDqJr+m4D5LrjYMmZwJjI0xxk=,17
20200312,VhzGAgygqJ8fEyjaz8TdGDzxl97pGdRBBcIOvm8KrCA=,8
20200824,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,133
20200313,rG0efJPpc3y/Lrl3nu6UmSU35Kmqgrqe+R0DgIVoV0g=,16
20200313,VhzGAgygqJ8fEyjaz8TdGDzxl97pGdRBBcIOvm8KrCA=,41
20200825,gPT8yoTAKVreSLSkZuqcgK4/RCLScE2aFo7qUpxYhTs=,6
20200825,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,245
20210809,MzQmYNpmPXEE/wkoyhQ9ApZnzz34B5M4amHyw3lP4dA=,19
20200314,rG0efJPpc3y/Lrl3nu6UmSU35Kmqgrqe+R0DgIVoV0g=,64
20200826,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,87
20200826,s8Y0pNT4kNH5PGfjqPYYsao4GDz11ntAOKThdo35Wr0=,7
20200827,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,161
20210811,MAoAl7BsmMIgbrkKBsdeGRCOrKulPv2B84R+lSxc6kg=,18
20210811,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,42
20200828,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,77
20210812,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,77
20200317,rG0efJPpc3y/Lrl3nu6UmSU35Kmqgrqe+R0DgIVoV0g=,31
20200829,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,35
20210301,xGy0SVm+6ggtXwIsF+bWgQVSx2AuqUGnIMW5TXkHdr4=,26
20210301,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,28
20210813,xGy0SVm+6ggtXwIsF+bWgQVSx2AuqUGnIMW5TXkHdr4=,14
20210813,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,7
20200830,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,14
20210302,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,28
20200831,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,63
20210303,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,35
20210303,6Unz/On6ZLQNOfXLsHzGYIIJ5F9micXifdjBBiLJoZk=,6
20200320,5mG7pU7+FIPxTX7ASW0nM/s/RLp6PJLDotyOysqT2yc=,14
20210304,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,35
20210816,Lo2SaF6fipCP2UrDabWjPgWc5ycAUWj65urzW89Jrqc=,19
20210305,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,35
20210817,YIINLI7mmOzjfegur0Zph0jM9Cqe3VPpv3xdX5k7ZqY=,15
20210817,hJwUyo7H8N4argEnxOP37g7obtXGFQS2cB1Oa2QYhVA=,20
20210817,xGy0SVm+6ggtXwIsF+bWgQVSx2AuqUGnIMW5TXkHdr4=,10
20210817,F+t38/uNnJtZRJsqWTxFPhbWhsXYT7kHoRPaSjV34NA=,13
20210817,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,91
20220801,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,16
20210306,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,7
20210818,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,97
20220802,tYKDsEwej6u68tmz1OnoRr+Hqt8lyIIsUhNuGOnS0mY=,7
20220802,xGy0SVm+6ggtXwIsF+bWgQVSx2AuqUGnIMW5TXkHdr4=,44
20220802,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,41
20210819,YIINLI7mmOzjfegur0Zph0jM9Cqe3VPpv3xdX5k7ZqY=,20
20210819,LwSdxRxgRGXW6AsdSfnBMkKBZdtijBBz7jIUQatO1h4=,14
20210819,nveSQ+UP25+n6QzJ3q0PtO+FZ0C8cAcfhEHkRCJm2Zc=,6
20210819,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,42
20220803,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,57
20210308,xGy0SVm+6ggtXwIsF+bWgQVSx2AuqUGnIMW5TXkHdr4=,13
20210308,LEWvPVIm96ljAkhPpt8VbKyDxt53GXEnwcbnL4QfUZs=,12
20210308,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,28
20210820,cZGFP5yxFH5B4krVAZyqOJdv+rNz5pb3AdSV3Ti5Oe0=,20
20210820,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,77
20220804,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,60
20210309,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,49
20210821,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,42
20220805,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,52
20200326,2Lr8SyO5lCrp0vhBH0198Q/Oyxvx0kuUdiZO6Ms62Pg=,16
20200326,iY2rk1bHhggvypnex69zOBZq4OzjKor7z6CDZFdwFno=,17
20210310,HelazqODGJBt35PrT0BpOAB/jfl4jBOqrjWctLvC2gM=,17
20210310,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,161
20210310,t/n1dXiiz8A2sgLcu1yjP9PIXNmT/H7ko+sdvLK7QGk=,7
20220806,21o9pBfM/FcjbRlduH22w03i0cI7ddf0hzoGIgHWbsE=,502
20220806,pPYD2kpmWEBpHoOiDsPIgTGEwCTa/f+LQl5OL27EVfE=,574
20220806,rGluWzTBwH/es+W6wVRHkcnnaJL6zxOLr7VLrNp+0+Q=,518
20220806,OBIa7cMVKTn0jKGRB4CfE9a3s/ZJ1PzwzIHO2MPKzjQ=,406
20220806,wK1L3qLHjpNh8eseZVWEtUQ1ol4ppFicAdoFyB3p8pg=,614
20220806,HgAnce+PtuKacTFwZu5WfCr4wrngaeF5GCu2E8utauU=,479
20220806,OV8kbBYs1Kqe+AmSMEPq01kacShRyCKJz5kWhSRKgE8=,406
20220806,xGy0SVm+6ggtXwIsF+bWgQVSx2AuqUGnIMW5TXkHdr4=,444
20220806,22dn1U/7UwWES/IU6jeqLEpqTRWB2UGAJRvee6nx0Pw=,620
20220806,u+JTOCeuG3nDX8ZYZTQknakHjejhHW2mk0d2oFJ52n8=,556
20210311,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,154
20210823,xm/2aMIqo2HZKF9aePtj/FBoPcOQ66onProw2ADaGIk=,23
20210823,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,77
20220807,HgAnce+PtuKacTFwZu5WfCr4wrngaeF5GCu2E8utauU=,1404
20220807,22dn1U/7UwWES/IU6jeqLEpqTRWB2UGAJRvee6nx0Pw=,1139
20220807,pPYD2kpmWEBpHoOiDsPIgTGEwCTa/f+LQl5OL27EVfE=,1490
20220807,u+JTOCeuG3nDX8ZYZTQknakHjejhHW2mk0d2oFJ52n8=,1404
