event_date_id,total_amount,currency
20220919,118.34867126,uni
20220919,2228.91234718,tusd
20220919,31249846.041504033,trx
20220919,751824.25522395014,sushi
20220919,118.61111608,sol
20220919,752488.6397459103,snx
20220919,76509692.850382581,shib
20220919,6786100.8535616035,sand
20220919,7644.14417328,qnt
20220919,31849271.707120173,omg
20220919,13954230.32397341,mxn
20220919,845.27323821,mkr
20220919,654182.59701338992,matic
20220919,20230.67152452,mana
20220919,725.98007187,ltc
20220919,2415980.7058979697,lrc
20220919,102823.60558683,link
20220919,4896759.9486117605,grt
20220919,271070861.19130093,gala
20220919,59252719.817468964,ftm
20220919,136.8172392,eth
20220919,10914262.75430089,enj
20220919,478943.0913116,dydx
20220919,891561.51890276023,dot
20220919,285609098.30516076,doge
20220919,149.12352461,dai
20220919,10834484.197106231,crv
20220919,27191892.900003809,cop
20220919,6701.96422292,comp
20220919,28011695.102480303,chz
20220919,50.69711037,btc
20220919,430629671.34944087,brl
20220919,166.79733206,bch
20220919,18607.25978442,bat
20220919,18486368.541392233,bal
20220919,120.51900923,axs
20220919,796702.8970371699,ars
20220919,1432000.9502490298,ape
20220919,4312022.96242292,algo
20220919,10794316.269571653,ada
20220919,27.84411448,aave
20220918,105.87189699999999,yfi
20220918,2668539.7505863,usdt
20220918,39854532.0,trx
20220918,638307.62999999989,sushi
20220918,438153.82000000007,snx
20220918,8463470.8671778962,sand
20220918,1713.870337,qnt
20220918,11469029.779999994,omg
20220918,1947.217,mkr
20220918,689204.6,lrc
20220918,43728620.599999957,grt
20220918,457790202.55269659,gala
20220918,66780937.908944994,ftm
20220918,7920817.6678190017,enj
20220918,141489.244953,dydx
20220918,44279.07,dot
20220918,528606817.22892451,doge
20220918,14482065.527282478,crv
20220918,13582.683149999999,comp
20220918,50023570.348599993,chz
20220918,107620982.05950892,brl
20220918,12886458.060000025,bal
20220918,10768.827530999999,axs
20220918,51745.4846396,ape
20220918,6290894.4893117994,algo
20220918,16368830.590110002,ada
20220918,46519.898929999996,aave
20220917,113.32560000000001,yfi
20220917,2042556.9195718998,usdt
20220917,27956399.55714,trx
20220917,549881.15000000014,sushi
20220917,654419.5461859,snx
20220917,14603780.426728092,sand
20220917,10300.037048900002,qnt
20220917,10827516.500000002,omg
20220917,4282.5220327999987,mkr
20220917,1658493.5644622,lrc
20220917,45080319.999999985,grt
20220917,220629773.57026973,gala
20220917,40069668.296218015,ftm
20220917,7066875.568989,enj
20220917,205936.808,dot
20220917,271367968.35042173,doge
20220917,14242244.392598115,crv
20220917,55546.729840000007,comp
20220917,26275351.519756094,chz
20220917,37215575.204413995,brl
20220917,12440492.266107703,bal
20220917,265127.6326875,ape
20220917,9726202.3000000045,algo
20220917,4355464.7666799985,ada
20220917,51887.44350999999,aave
20220916,11.0556,yfi
20220916,12520925.059450401,usdt
20220916,1373.01,usd
20220916,22046837.376933202,trx
20220916,1354482.45,sushi
20220916,296242.94,snx
20220916,2342131.2208677,sand
20220916,4547.1026999999995,qnt
20220916,48882341.8174587,omg
20220916,3382.4124096999994,mkr
20220916,4568984.8579191,lrc
20220916,128287165.47256733,grt
20220916,452397166.6646601,gala
20220916,43417980.796428189,ftm
20220916,0.01068796,eth
20220916,14683940.746988021,enj
20220916,433002.96195399994,dydx
20220916,274807.66028839996,dot
20220916,335754622.29935628,doge
20220916,5671264.9605517006,crv
20220916,37524320.963510029,chz
20220916,40.18786327,btc
20220916,127270156.87271522,brl
20220916,5108799.53,bal
20220916,1395277.8305675006,ape
20220916,4235275.9333935995,algo
20220916,6265185.15616,ada
20220916,70610.237188299987,aave
20220915,11332768.971550599,usdt
20220915,50696846.1280551,trx
20220915,366529.32000000007,sushi
20220915,45367.5516626,snx
20220915,3192971.2029474997,sand
20220915,7313.933943,qnt
20220915,61504573.5021412,omg
20220915,1744.876,mkr
20220915,3444159.656395298,lrc
20220915,222748632.74593329,grt
20220915,645325825.84386182,gala
20220915,93825997.6086573,ftm
20220915,5740673.469403,enj
20220915,503884.610815,dydx
20220915,246536.347124,dot
20220915,200964765.27192378,doge
20220915,8677090.1219022,crv
20220915,66100718.843700036,chz
20220915,166472239.48519325,brl
20220915,5672306.3599998988,bal
20220915,29295.36621,axs
20220915,1465462.0384000002,ape
20220915,16647521.389999978,algo
20220915,189189.40553,aave
20220914,8472562.8477348,usdt
20220914,6178102.1023234995,trx
20220914,411022.74000000005,sushi
20220914,158303.4227558,snx
20220914,1862022.8499132004,sand
20220914,2180.1040743000003,qnt
20220914,101297461.65612246,omg
20220914,31000000.0,mxn
20220914,1095.6490000000003,mkr
20220914,1467837.9000000004,lrc
20220914,26825.8427,link
20220914,33430422.70000001,grt
20220914,590051819.12686551,gala
20220914,56998386.036902018,ftm
20220914,4626877.5510239992,enj
20220914,350183.0432333,dydx
20220914,84595.122051,dot
20220914,235251091.18851909,doge
20220914,5394427.0599999968,crv
20220914,68121.528657599993,comp
20220914,159843652.10116011,chz
20220914,227789951.27170074,brl
20220914,3378687.549999998,bal
20220914,2261423.6299999994,algo
20220914,52701.979489799975,aave
20220913,20320994.300996393,usdt
20220913,20.0,usd
20220913,31281998.0,trx
20220913,2369497.55,sushi
20220913,379139.09490689996,snx
20220913,10550416.932384899,sand
20220913,24663.921873500003,qnt
20220913,70955058.422621667,omg
20220913,10000.0,mxn
20220913,6726.2930000000051,mkr
20220913,2919666.5725915,lrc
20220913,12386.51103,link
20220913,24039408.419061836,grt
20220913,557980581.60103464,gala
20220913,43863561.438897014,ftm
20220913,12617681.930354008,enj
20220913,686937.544804,dydx
20220913,603219.62165600015,dot
20220913,135824381.30169812,doge
20220913,11979589.550000004,crv
20220913,78619.4254653,comp
20220913,141118725.78490758,chz
20220913,113407640.99945453,brl
20220913,2930286.11,bal
20220913,14280.375828,axs
20220913,70813.260940000007,ape
20220913,2929767.3980000005,algo
20220913,76769.493609999976,aave
20220912,0.12193205,yfi
20220912,330773.74434065,xrp
20220912,289636.90644675,usdt
20220912,102094.04431028,usd
20220912,80.80222641,uni
20220912,1124.406476,tusd
20220912,3666.4109471,trx
20220912,348.51593565,sushi
20220912,76.33983293,sol
20220912,106.75304162,snx
20220912,39966255.908933342,shib
20220912,155.04906233,sand
20220912,4.62762564,qnt
20220912,511.27168738,omg
20220912,7028240.21315009,mxn
20220912,0.60555266,mkr
20220912,23.99809747,matic
20220912,9868.62399724,mana
20220912,260.09382392,ltc
20220912,657.02566599,lrc
20220912,82.58322757,link
20220912,4756.07000618,grt
20220912,18528.79440095,gala
20220912,5248.45814124,ftm
20220912,71.99445763,eth
20220912,56.08099195,enj
20220912,33.35107827,dydx
20220912,134.07778211,dot
20220912,14663.13342913,doge
20220912,333.10617069,dai
20220912,1423.07273607,crv
20220912,24196222.737472408,cop
20220912,15.91937361,comp
20220912,6883.15295331,chz
20220912,22.24506336,btc
20220912,137640.36042735,brl
20220912,116.9073106,bch
20220912,9297.0946043,bat
20220912,598.7332761,bal
20220912,63.05518971,axs
20220912,567857.39489091,ars
20220912,267.13053037,ape
20220912,1100.65587268,algo
20220912,3138.9742481,ada
20220912,15.61969719,aave
20220909,996.55381348,usd
20220909,6016.0,mxn
20220908,37144893.909481004,usdt
20220908,4299.0599999999995,usd
20220908,53509520.0,trx
20220908,259970.63,snx
20220908,2119939.1470932006,sand
20220908,9746.333373999998,qnt
20220908,43867370.085966289,omg
20220908,0.4100000000000002,mxn
20220908,1215941.1000000006,lrc
20220908,12431317.5,grt
20220908,98090456.306798011,gala
20220908,12380200.014237003,ftm
20220908,187254.901961,enj
20220908,66783.216784,dydx
20220908,804838.11946499988,dot
20220908,68457443.8990853,doge
20220908,2493674.07,crv
20220908,120692.55703850002,comp
20220908,45304064.934399985,chz
20220908,77.55399358999999,btc
20220908,1790469.107181,brl
20220908,3730595.8199997996,bal
20220908,95293.031448999987,axs
20220908,482862974.109118,ars
20220908,1403529.7000000002,algo
20220908,80591.4990453,aave
20220907,22.128700000000002,yfi
20220907,59487191.900372691,trx
20220907,1383552.3499999999,snx
20220907,1396776.9042041,sand
20220907,12782.750259499999,qnt
20220907,64404375.003175922,omg
20220907,700.01,mxn
20220907,157.10000000000002,mkr
20220907,3724005.2287833989,lrc
20220907,9896.701,link
20220907,15856725.69194347,grt
20220907,163334874.56037739,gala
20220907,588754.251702,enj
20220907,338298.30272399995,dot
20220907,193957682.375782,doge
20220907,2614911.83,crv
20220907,1956.16551,comp
20220907,37295917.8644,chz
20220907,2431486.50766492,brl
20220907,3804156.3799999,bal
20220907,122489.407074,axs
20220907,632544.07500000007,algo
20220907,16683411.815280007,ada
20220907,15412.683149999997,aave
20220906,907.66340240000022,yfi
20220906,22639330.660599902,usdt
20220906,165259.70934,uni
20220906,92263048.1149206,trx
20220906,229329.35000000003,sushi
20220906,199.3,sol
20220906,11178856.433854202,snx
20220906,3093037.5202474995,sand
20220906,16743.480523299997,qnt
20220906,89148854.646190554,omg
20220906,463.01,mxn
20220906,803.22399999999993,mkr
20220906,1407620.93,mana
20220906,4185166.8251739987,lrc
20220906,184345.83173000006,link
20220906,17003698.100000005,grt
20220906,350456459.27690333,gala
20220906,354359.925789,ftm
20220906,9.34677161,eth
20220906,1053583.1487740001,enj
20220906,125706.86295800001,dydx
20220906,582668.35752900015,dot
20220906,139989938.21958059,doge
20220906,5490671.7278987,crv
20220906,3819.26197,comp
20220906,42849518.250700012,chz
20220906,151191.32,bal
20220906,75078.57105,axs
20220906,1.021,algo
20220906,5461900.2437499985,ada
20220906,43982.6165294,aave
20220905,415.64562526000003,yfi
20220905,373440.18783974997,xrp
20220905,80914275.966656014,usdt
20220905,220603.86353826,usd
20220905,11006.89674151,uni
20220905,2391.33816871,tusd
20220905,94780809.335988462,trx
20220905,915465.32750503963,sushi
20220905,285.08856004,sol
20220905,312335.01448551,snx
20220905,106114072.35932583,shib
20220905,2547601.57724012,sand
20220905,10166.885866439998,qnt
20220905,58598586.62025144,omg
20220905,8936170.37298821,mxn
20220905,1272.4855033199997,mkr
20220905,63.91799704,matic
20220905,14105090.862897879,mana
20220905,501.08994949,ltc
20220905,9182989.07386486,lrc
20220905,1007063.0328203702,link
20220905,4911875.0209878692,grt
20220905,349388911.41152805,gala
20220905,19736872.052065767,ftm
20220905,133.99418036,eth
20220905,93.41755375,enj
20220905,247776.1652779,dydx
20220905,844755.92397919006,dot
20220905,285127461.53640538,doge
20220905,568.31862035000006,dai
20220905,10724969.256904088,crv
20220905,39330923.3068907,cop
20220905,6034.65336288,comp
20220905,161331967.67402321,chz
20220905,50.28675665,btc
20220905,245714.94053246,brl
20220905,119.16702224,bch
20220905,12399.5782258,bat
20220905,436562.38234352006,bal
20220905,181.03504558999998,axs
20220905,749968.93702018,ars
20220905,875.75802320999992,ape
20220905,77070.334478080011,algo
20220905,8391545.3396947421,ada
20220905,128495.59257723004,aave
20220904,602.80914699999994,yfi
20220904,82709318.095011085,usdt
20220904,422575.1135700001,uni
20220904,229191966.73592868,trx
20220904,883029.86999999941,sushi
20220904,474086.41000000003,snx
20220904,3626686.8636846,sand
20220904,98649254.218278617,omg
20220904,7495.342,mkr
20220904,969627.66114829993,matic
20220904,102669.27,mana
20220904,2748376.1,lrc
20220904,3154299.4230636992,link
20220904,18916311.3,grt
20220904,228115272.72282597,gala
20220904,22471971.385360003,ftm
20220904,5098017.158496,enj
20220904,101508.898718,dydx
20220904,416183.042781,dot
20220904,159967726.74864143,doge
20220904,13658742.829999994,crv
20220904,137847625.32898706,chz
20220904,9436265.882774001,brl
20220904,1283571.76,bal
20220904,3965240.1786959013,algo
20220904,64455533.6153655,ada
20220904,312742.28629259946,aave
20220903,1012.2685979999999,yfi
20220903,139899198.60614467,usdt
20220903,789049.52347,uni
20220903,20582177.6749567,trx
20220903,678801.78999999992,sushi
20220903,339564.86,snx
20220903,5067169.179058,sand
20220903,426.1248,qnt
20220903,89836850.25143227,omg
20220903,10209.705999999995,mkr
20220903,9707767.2865747,lrc
20220903,2190640.853469999,link
20220903,2952578.5999999996,grt
20220903,297763086.81742686,gala
20220903,49357465.602335013,ftm
20220903,293095.8,enj
20220903,933562.02899600007,dot
20220903,88846530.485762179,doge
20220903,15929624.685711,crv
20220903,25104721.446100004,chz
20220903,104132203.39434049,brl
20220903,14952402.228526816,bal
20220903,1992544.4,algo
20220903,50256226.232616484,ada
20220903,44117.87701,aave
20220902,27328770.2221356,usdt
20220902,12.0,usd
20220902,197896.32618,uni
20220902,27324959.6899,trx
20220902,913622.55,sushi
20220902,745070.04264439992,snx
20220902,307081.9163285,sand
20220902,2003.1770199999999,qnt
20220902,25040114.751920711,omg
20220902,70.0,mxn
20220902,3012105.6088774013,mkr
20220902,642080.0,mana
20220902,6562162.7998815989,lrc
20220902,789316.64768000017,link
20220902,282000.0,ldo
20220902,22497379.294601563,grt
20220902,454363767.01386791,gala
20220902,55605183.464627013,ftm
20220902,124431.287667,dydx
20220902,1546295.5602822,dot
20220902,9785424.4683509991,doge
20220902,7959065.04,crv
20220902,114150326.80443992,chz
20220902,208926147.56958792,brl
20220902,4885855.4749042,bal
20220902,3955244.9418357993,algo
20220902,16200886.586872794,ada
20220902,42785.483749999992,aave
20220901,11088749.489105,usdt
20220901,12.0,usd
20220901,18727302.072452202,trx
20220901,34572.8,sushi
20220901,923218.1946227,sand
20220901,3778087.69,omg
20220901,43515.0,mxn
20220901,1317.2250000000001,mkr
20220901,1497097.0728260996,lrc
20220901,67922.212709999993,link
20220901,18440157.299999997,grt
20220901,218307977.1651437,gala
20220901,32937963.034358002,ftm
20220901,128187.919464,dydx
20220901,826666.20151799987,dot
20220901,1425261.4,doge
20220901,4314550.1799999988,crv
20220901,10500.0,cop
20220901,107444559.29334755,chz
20220901,36923829.742203,brl
20220901,2102295.4335144004,bal
20220901,6975.894814,axs
20220901,1000.0,ars
20220901,812039.28232,ape
20220901,2113716.0999999996,algo
20220901,21395969.335759997,ada
20220901,57047.704027100008,aave
20220831,2029650.0,usdt
20220831,1000000.0,usd
20220831,12624214.60217,trx
20220831,35504.31,sushi
20220831,69253.99,snx
20220831,292911.59141860006,sand
20220831,2456691.95,omg
20220831,8495.0,mxn
20220831,5002.8088488000012,mkr
20220831,208640.0,mana
20220831,3533659.0658367975,lrc
20220831,14211.30953,link
20220831,4792453.1,grt
20220831,184590376.59075293,gala
20220831,45388273.169817977,ftm
20220831,0.8,eth
20220831,301997.546154,enj
20220831,243706.96088899998,dydx
20220831,642864.27892899991,dot
20220831,7691055.1392960008,doge
20220831,3793095.6999999993,crv
20220831,4504.8641,comp
20220831,76607829.584929943,chz
20220831,7787653.934308,brl
20220831,21542895.889999218,bal
20220831,134432.40053800002,axs
20220831,101000000.0,ars
20220831,335538.7016,ape
20220831,35774660.587879404,ada
20220831,100328.99595999999,aave
20220830,16046155.714451203,usdt
20220830,58755067.5553517,trx
20220830,1019035.4900000002,sushi
20220830,755114.69999999984,snx
20220830,96577.03,sand
20220830,2896.0,qnt
20220830,648204.41,omg
20220830,8941.0,mxn
20220830,1298.99,mkr
20220830,427910.60000000003,lrc
20220830,321411.36134,link
20220830,1384737.6,grt
20220830,344244501.75531322,gala
20220830,24395963.80512679,ftm
20220830,1.0,eth
20220830,469558.2,enj
20220830,97785.804,dot
20220830,114203964.27515361,doge
20220830,8761872.8999999948,crv
20220830,87441325.25554,chz
20220830,45272339.95079004,brl
20220830,5284607.2100000009,bal
20220830,223068.788252,axs
20220830,3579694.3146399995,ape
20220830,21434234.22662,ada
20220830,5846.04067,aave
20220829,0.16696599,yfi
20220829,183821.93277108,xrp
20220829,166547.88476325,usdt
20220829,150627.96221766,usd
20220829,163.98580224,uni
20220829,716.82521343,tusd
20220829,3819.26946188,trx
20220829,45110.0928778,sushi
20220829,256.72619866,sol
20220829,160.66738653,snx
20220829,81950985.946497813,shib
20220829,266.81081294,sand
20220829,5.28823795,qnt
20220829,219292.90903218,omg
20220829,3992472.69749758,mxn
20220829,526.06437588,mkr
20220829,118.98475887,matic
20220829,9964.06184804,mana
20220829,241.59019157,ltc
20220829,1100.28128907,lrc
20220829,68466.87430066,link
20220829,8195.46788465,grt
20220829,47218720.954629555,gala
20220829,7518.71688211,ftm
20220829,57.42252822,eth
20220829,264.45801885,enj
20220829,246757.21139504,dydx
20220829,223.72437819,dot
20220829,39527903.849472895,doge
20220829,409.18434766,dai
20220829,2115040.41292791,crv
20220829,24809662.855051447,cop
20220829,27.23437679,comp
20220829,10158102.420604581,chz
20220829,12.5200626,btc
20220829,26734128.376626626,brl
20220829,91.17268463,bch
20220829,6474.10320164,bat
20220829,1832310.6622402903,bal
20220829,7144.88308113,axs
20220829,478593.4003413,ars
20220829,285842.15897988,ape
20220829,197393.90912341,algo
20220829,10877.37964938,ada
20220829,31.1435992,aave
20220826,1000.0,usd
20220826,201164.2,snx
20220826,21272.0,mxn
20220826,12808991.095062,gala
20220826,1.0,eth
20220826,10514269.559132999,doge
20220826,822769.45,crv
20220826,2.0,btc
20220826,2256852.406,brl
20220825,917197.5400000005,usd
20220825,1100.0,trx
20220825,458110.93,snx
20220825,24850.0,mxn
20220825,5285671.4,gala
20220825,14411543.532343997,doge
20220825,1205915.2399999998,crv
20220825,108.19933956000018,btc
20220825,12614310.418809002,brl
20220825,185350.08000000005,bal
20220825,113070.42000000001,ape
20220825,650153.0,algo
20220824,73638.76999999999,sushi
20220824,348575.15,snx
20220824,2186441.4914283995,omg
20220824,10010011220.574957,mxn
20220824,1690.4850115999998,mkr
20220824,1445254.0380260001,matic
20220824,30000.0,ldo
20220824,4665810.2,gala
20220824,390867.20999999996,ftm
20220824,1.9,eth
20220824,211929.09760799998,dydx
20220824,10039057.904741,doge
20220824,2784586.7600000002,crv
20220824,13724202.731051803,chz
20220824,2.7e-07,btc
20220824,2283729.6900000004,bal
20220824,34686.657812,axs
20220824,36690.85,ape
20220824,1505117.6,algo
20220824,1.0,ada
20220824,73921.563209799991,aave
20220823,2367959.44,usdt
20220823,145193.88999999998,snx
20220823,740620.9207845,omg
20220823,23650.0,mxn
20220823,3263.8849999999998,mkr
20220823,349390.243905,matic
20220823,1000.0,ldo
20220823,10937669.899491,gala
20220823,5245421.622017,ftm
20220823,1419808.081822,enj
20220823,53704582.234704383,doge
20220823,1185147.9400000002,crv
20220823,480280.86089,chz
20220823,1.0100005399999998,btc
20220823,2953207.2242759303,brl
20220823,1477375.6199999999,bal
20220823,942908.2,algo
20220823,100000.0,ada
20220823,65522.076820000009,aave
20220822,0.1683067,yfi
20220822,197684.12178389,xrp
20220822,530385.17683079,usdt
20220822,141841.66140333,usd
20220822,138.87255303,uni
20220822,522.9608986,tusd
20220822,3860.99825474,trx
20220822,311.20144886,sushi
20220822,30241.40025667,sol
20220822,107.06253606,snx
20220822,193459819.32373321,shib
20220822,739.26479623,sand
20220822,7.97397677,qnt
20220822,493.54365734,omg
20220822,4383553.2030892093,mxn
20220822,0.80014339,mkr
20220822,119489.66038695,matic
20220822,10191.01251167,mana
20220822,158.00303945,ltc
20220822,1350.11077061,lrc
20220822,98.49959929,link
20220822,389709.33195218,grt
20220822,1585716.3941279901,gala
20220822,6986.42345503,ftm
20220822,44.80940414,eth
20220822,100.1913293,enj
20220822,63.93239334,dydx
20220822,255.27492523,dot
20220822,2152309.5496811103,doge
20220822,341.31550219,dai
20220822,1248.51775043,crv
20220822,25215528.53108523,cop
20220822,15.08793165,comp
20220822,17944.70679591,chz
20220822,949.19194831,btc
20220822,63980.48500498,brl
20220822,50.36491347,bch
20220822,4617.15719586,bat
20220822,50367.098545420005,bal
20220822,99.08937579,axs
20220822,10267895.08309749,ars
20220822,888.6960126,ape
20220822,2480.15746872,algo
20220822,10477.80821837,ada
20220822,31.69262151,aave
20220820,50.0,xrp
20220819,50.0,xrp
20220819,682338.9,usdt
20220819,67.710000000000008,usd
20220819,21700383000.0,shib
20220819,103586.68,omg
20220819,21241.0,mxn
20220819,363839.08997599996,matic
20220819,891636.5,grt
20220819,0.02657218,btc
20220819,37631.82,ape
20220819,425667.7,ada
20220818,193.48,usd
20220818,15327.28,sushi
20220818,9839.0,mxn
20220818,286053.4,lrc
20220818,141488.0,grt
20220818,5308411.770372,gala
20220818,445817.15,ftm
20220818,151077.18,crv
20220818,501912.71772,chz
20220818,0.0074144856341456017,btc
20220818,100.0,brl
20220818,45643.61,bal
20220818,5624.26384,axs
20220818,31386.08,ape
20220818,50.0,algo
20220818,530151.05162,ada
20220818,1026.4221,aave
20220817,150.0,xrp
20220817,1836318.7971255598,usdt
20220817,334630.0,tusd
20220817,2327.28159,sol
20220817,12678288000.0,shib
20220817,171559.72,omg
20220817,144418.0,mxn
20220817,150592.3,grt
20220817,821685.83832899993,ftm
20220817,144696.969697,enj
20220817,24394.762,dot
20220817,1315901.332367,doge
20220817,3215078855.7234159,cop
20220817,197662.2,chz
20220817,4.858e-05,btc
20220817,103897.7,ape
20220817,64672.99,algo
20220816,153.0,usd
20220816,12251.0,mxn
20220816,92445.3,lrc
20220816,258877.744647,ftm
20220816,0.98,eth
20220816,83510.03,crv
20220816,453365.1085,chz
20220816,5e-07,btc
20220816,602790.85,brl
20220816,193769.0,algo
20220816,358647.8,ada
20220815,0.05363628,yfi
20220815,145175.03003746,xrp
20220815,1515390.00695753,usdt
20220815,85295.74439812,usd
20220815,40.8166609,uni
20220815,384.54817505,tusd
20220815,1273.68800451,trx
20220815,16962.45664877,sushi
20220815,59.85697965,sol
20220815,34.47079572,snx
20220815,50619586.435842648,shib
20220815,153.88599441,sand
20220815,1.7063563,qnt
20220815,276.12178598,omg
20220815,13211259.703391969,mxn
20220815,0.15634179,mkr
20220815,21.00794546,matic
20220815,7036.87001763,mana
20220815,109.92555458,ltc
20220815,134998.71664099,lrc
20220815,36.68725373,link
20220815,2285.10306291,grt
20220815,10450.9681899,gala
20220815,3715.34012161,ftm
20220815,31.09387887,eth
20220815,8.91961481,enj
20220815,23.79063564,dydx
20220815,97.84924328,dot
20220815,7051.99057842,doge
20220815,257.21200823,dai
20220815,120771.98559055,crv
20220815,1099131184.294167,cop
20220815,6.42625584,comp
20220815,2158.57969432,chz
20220815,16.86515743,btc
20220815,38375.15974121,brl
20220815,31.82777466,bch
20220815,4694.90849779,bat
20220815,22193.319487560002,bal
20220815,5349.96095163,axs
20220815,329906.16009458,ars
20220815,31774.29171756,ape
20220815,655478.9664757601,algo
20220815,3363.79590757,ada
20220815,676.34349856,aave
20220812,5621.0,mxn
20220812,1118708.5085576,ars
20220811,9999999.0,yfi
20220811,9999999.0,xrp
20220811,9999999.0,xlm
20220811,9999999.0,usdt
20220811,11000329.0,usd
20220811,9999999.0,uni
20220811,9999999.0,tusd
20220811,9999999.0,trx
20220811,9999999.0,sushi
20220811,10000000.7,sol
20220811,9999999.0,snx
20220811,9999999.0,shib
20220811,9999999.0,sand
20220811,9999999.0,rbtc
20220811,9999999.0,qnt
20220811,9999999.0,omg
20220811,10018069.0,mxn
20220811,9999999.0,mkr
20220811,9999999.0,matic
20220811,9999999.0,mana
20220811,9999999.0,luna
20220811,9999999.0,ltc
20220811,9999999.0,lrc
20220811,9999999.0,link
20220811,9999999.0,grt
20220811,9999999.0,gnt
20220811,12288302.2,gala
20220811,9999999.0,ftm
20220811,9989999.00102588,eth
20220811,9999999.0,etc
20220811,9999999.0,enj
20220811,9999999.0,dydx
20220811,9999999.0,dot
20220811,9999999.0,doge
20220811,9999999.0,dai
20220811,9999999.0,crv
20220811,60999999.0,cop
20220811,9999999.0,comp
20220811,9999999.0,chz
20220811,9990004.15240963,btc
20220811,9999999.0,bsv
20220811,9999999.0,brl
20220811,9999999.0,bch
20220811,9999999.0,bat
20220811,9999999.0,bal
20220811,9999999.0,axs
20220811,9999999.0,avax
20220811,9999999.0,ars
20220811,9999999.0,ape
20220811,9999999.0,algo
20220811,9010002.621524,ada
20220811,9999999.0,aave
20220810,7029375.08181753,usdt
20220810,2137460648.5730309,usd
20220810,89891.40048,uni
20220810,486882.94440000004,sand
20220810,7227.0,mxn
20220810,99840.90909116,matic
20220810,101404.580191,lrc
20220810,248990.36694975011,ftm
20220810,1.3824686499999999,eth
20220810,98419.21397484,dydx
20220810,1176980.9390459263,doge
20220810,1783350556.4250102,cop
20220810,7292087.8641040707,btc
20220810,50.0,ars
20220810,95940.869557815007,ape
20220810,270952.28820119996,algo
20220810,601270.81612999993,ada
20220809,0.12827767,yfi
20220809,219078.35691227,xrp
20220809,1441975.28987553,usdt
20220809,584630740.97192109,usd
20220809,97.42304193,uni
20220809,1240.37266306,tusd
20220809,3580.69871697,trx
20220809,185.2617431,sushi
20220809,200574.23704870002,sol
20220809,110.87263769,snx
20220809,19429855.19602656,shib
20220809,372.08229334,sand
20220809,5.1384437,qnt
20220809,420.28607555,omg
20220809,5359698.26069388,mxn
20220809,0.38205491,mkr
20220809,50.95037004,matic
20220809,17556.19044651,mana
20220809,228.7561102,ltc
20220809,1272.97357254,lrc
20220809,71.591159,link
20220809,2305.76779316,grt
20220809,10681.58240914,gala
20220809,100554.07852024119,ftm
20220809,58.18194288,eth
20220809,1.33243188,enj
20220809,41.41701622,dydx
20220809,151.81114668,dot
20220809,5356.48654671,doge
20220809,265.09953464,dai
20220809,636.55841083,crv
20220809,683229498.25151324,cop
20220809,13.45051936,comp
20220809,7432.45636726,chz
20220809,91009510.433660969,btc
20220809,52283.49490991,brl
20220809,109.96735754,bch
20220809,9326.28462312,bat
20220809,630.72931463,bal
20220809,80.30136982,axs
20220809,382287.05296835,ars
20220809,647.13303198,ape
20220809,7450.0,algo
20220809,4680.40720753,ada
20220809,25.17049105,aave
20220808,4.6548,yfi
20220808,614023305.49996841,xrp
20220808,4963985.1234454066,usdt
20220808,3797921131.5470433,usd
20220808,4697.702,sol
20220808,290886.3,sand
20220808,83531.72,omg
20220808,4417.0,mxn
20220808,484841.5,grt
20220808,1510065.256957,gala
20220808,650402.57359099993,ftm
20220808,1018469921.3509023,eth
20220808,20059.92,dydx
20220808,10000.0,dot
20220808,10750360332.107922,cop
20220808,1485.45653,comp
20220808,337722.5,chz
20220808,5356906025.6651468,btc
20220808,470424.42702440004,brl
20220808,1000.0,avax
20220808,27648000.0,ars
20220808,94083.3679544,algo
20220808,391486.232,ada
20220807,315157341.21191937,xrp
20220807,16708.764212000006,usdt
20220807,33732549047.065708,usd
20220807,4994.693,sol
20220807,33522012000.0,shib
20220807,343414.07,omg
20220807,10647.0,mxn
20220807,71.365,mkr
20220807,212222.222224,matic
20220807,10647.0,ltc
20220807,395185.5181873,lrc
20220807,12585.075,link
20220807,1952666.0,grt
20220807,3380031.7185850004,gala
20220807,1167925.61446,ftm
20220807,83125.0567727,eth
20220807,634534.51677,enj
20220807,145762.680421,dydx
20220807,60035.73,crv
20220807,515391018.40169382,cop
20220807,1327513.7017,chz
20220807,22064.847724199979,btc
20220807,1133.0,brl
20220807,95975.45,bal
20220807,387109.2,ada
20220807,1360.66795,aave
20220806,63831093.641999893,xrp
20220806,3471.4982111999993,usdt
20220806,173309489595.82498,usd
20220806,16488267.3458114,trx
20220806,19754.92,sushi
20220806,5404.9318039,sol
20220806,24775.34,snx
20220806,173216329573.796,shib
20220806,914724.94406730006,sand
20220806,908.0998,qnt
20220806,440773.63,omg
20220806,757802.3368565,matic
20220806,186318.8369917,lrc
20220806,1756027.9,grt
20220806,16665279.761243397,gala
20220806,1218984.534117,ftm
20220806,16636.823188200015,eth
20220806,140441.176471,enj
20220806,200529.90938700002,dydx
20220806,22410.534,dot
20220806,17032850.8753125,doge
20220806,71019.52,crv
20220806,90861284.381858587,cop
20220806,5723295.78231,chz
20220806,4518.7090633999969,btc
20220806,412.0,brl
20220806,119285.95000000001,bal
20220806,26995.1,ape
20220806,4331653.1,ada
20220805,6420.0,mxn
20220805,144.0,btc
20220805,500206.0,brl
20220804,90132.71635725,usd
